,Attributes,Description,age
0,Latin Name,Vicia villosa,
1,Common Name,"Large Russian Vetch, Winter vetch",
2,Family,Fabaceae or Leguminosae,
3,USDA hardiness,Coming soon,
4,Known Hazards,"There is some evidence that the seed may be toxic but this has only been shown under laboratory conditions, there are no recorded cases of poisoning by this plant in Britain[76].",
5,Habitats,"Cultivated land and waste places, avoiding acid soils and shady positions[17].",
6,Range,C. and S. Europe. W. Asia and N. Africa. Naturalized in Britain[17].,
7,Edibility Rating,(1 of 5),
8,Other Uses,(2 of 5),
9,Weed Potential,Yes,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/ViciaVillosa.jpg, https://pfaf.org/../Admin/PlantImages/ViciaVillosa2.jpg",
13,Summary,,
14,Physical Characteristics,"Vicia villosa is a PERENNIAL CLIMBER growing to 1.8 m (6ft).  It is in flower from June to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees. The plant is self-fertile. It can fix Nitrogen.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,,
16,Plant Habitats,Cultivated Beds;,
17,Edible Parts,"Leaves: ,Seed: includes nuts, cereals, peas and beans.",
18,Edible Uses,,
19,Edible Uses Description,Seed[2]. No more details are given. Used as a vegetable[177]. No more details are given.,
20,Medicinal Uses,,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
22,Other Uses,Green manure: Fast-growing plants that can be used to increase the fertility of the soil.,
23,Other Uses Description,"Used as a spring or autumn sown green manure. The seed can be sown in September to overwinter, or as late as October for a greenhouse green manure[87].",
24,Cultivation Details,,
25,Cultivation Details Description,"Succeeds in any well-drained soil in a sunny position if the soil is reliably moist throughout the growing season, otherwise it is best grown in semi-shade[200]. Cultivated for its edible seed in N. and C. Europe[2]. This species is not very deep rooting[87]. This species has a symbiotic relationship with certain soil bacteria, these bacteria form nodules on the roots and fix atmospheric nitrogen. Some of this nitrogen is utilized by the growing plant but some can also be used by other plants growing nearby[200].",
26,Plant Propagation,Pre-soak the seed for 24 hours in warm water and then sow in situ in spring or autumn.,
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
