,Attributes,Description,age
0,Latin Name,Solanum fendleri,
1,Common Name,"Wild Potato, Fendler's horsenettle, Texan horsenettle",
2,Family,Solanaceae,
3,USDA hardiness,Coming soon,
4,Known Hazards,"Although no specific mention of toxicity has been seen for this species, it belongs to a genus where many if not all the members have poisonous leaves and sometimes also the unripe fruits.",
5,Habitats,"Rich soils in open pine woods, 1800 - 2700 metres in Arizona.",
6,Range,South-western N. America.,
7,Edibility Rating,(3 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/SolanumFendleri.jpg, https://pfaf.org/../Admin/PlantImages/SolanumFendleri2.jpg",
13,Summary,,
14,Physical Characteristics,"Solanum fendleri is a PERENNIAL. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil.",
15,Synonyms,,
16,Plant Habitats,Cultivated Beds;,
17,Edible Parts,"Root: includes bulbs, corms, tubers, rhizomes etc.",
18,Edible Uses,,
19,Edible Uses Description,"Tubers - raw or cooked[2, 46, 61]. Rich in starch, the tubers can be dried and ground into a powder then used in making bread[257]. A type of potato, it is said to be pleasant eating, tasting somewhat like a sweet chestnut[183]. When eaten raw the potatoes are mixed with clay[161]. One report says that, after every mouthful of raw potato, a person would take a bite f white clay to counteract the unpleasant astringent effect of the potato in the mouth[257]. The roots are fairly small, averaging about 15mm in diameter[2].",
20,Medicinal Uses,Stomachic: Aids and improves the action of the stomach.,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.StomachicThe raw tubers have been used in the treatment of gastric distress due to hyperacidity[257].,
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,"We have very little information on this species and do not know if it will succeed in Britain. This plant is a N. American species of potatoes and it can probably be grown in much the same way as potatoes are grown. The following notes are based on the general needs of the genus. Succeeds in most soils[1]. Dislikes wet or heavy clay soils[16, 37]. Prefers a slightly acid soil, the tubers are subject to scab on limy soils or those deficient in humus. Yields best on a fertile soil rich in organic matter.",
26,Plant Propagation,Seed - sow early spring in a warm greenhouse. Prick out the seedlings into a fairly rich compost as soon as they are large enough to handle and grow them on fast. Plant them out after the last expected frosts. Division. Harvest the tubers in autumn after the top-growth has been cut back by frost. Store the tubers in a cool frost-free place overwinter and replant in April.,
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
