,Attributes,Description
0,Latin Name,Senefeldera verticillata
1,Common Name,Senefeldera
2,Family,Euphorbiaceae
3,USDA hardiness,10-12
4,Known Hazards,None known
5,Habitats,"Atlantic rainforest, growing in the more open areas and in secondary growth formations, commonly found invading abandoned agricultural fields[625 ]."
6,Range,S. America - eastern Brazil.
7,Edibility Rating,(0 of 5)
8,Other Uses,(4 of 5)
9,Weed Potential,No
10,Medicinal Rating,(0 of 5)
11,Care (info),"Tender,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Senefeldera verticillata 1.JPEG, https://pfaf.org/../Admin/PlantImages/Senefeldera verticillata 2.JPEG"
13,Summary,"Senefeldera verticillata is an evergreen tree commonly found in South America, particularly in eastern part of Brazil. It grows about 6-18 m in height and 20-40 cm in bole diameter. It has a dense and elongated crown, and slender and usually hollow bole. It is fast-growing when young and an excellent pioneer species. There are no known medicinal and edible uses. The wood is not often used as a timber but commonly used for fuel and to make charcoal."
14,Physical Characteristics,"Senefeldera verticillata is an evergreen Tree growing to 12 m (39ft) by 12 m (39ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil."
15,Synonyms,Omphalea verticillata Vell. Senefeldera angustifolia Klotzsch Senefeldera dodecandra M?ll.Arg. Senef
16,Plant Habitats,
17,Edible Uses Description,None known
18,Medicinal Uses,
19,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known
20,Other Uses,"Charcoal: Used for fuel, drawing, deodorant, filter, fertilizer etc.,Fuel: Usually wood, plant materials that have been mentioned as being a good fuel.,Pioneer: Plants, usually trees and shrubs, that can be used to reforest land.,Wood: A list of the trees and shrubs that are noted for having useful wood."
21,Other Uses Description,"Agroforestry Uses: An excellent pioneer species, fast-growing in sunny positions, easy to propagate and rapidly invading abandoned agricultural land; it can be used when restoring native woodland and also for establishing woodland gardens[625 , K ]. Other Uses The wood is average-textured, straight-grained, heavy, with poor to moderate mechanical properties and a low resistance to rot. Not often used as a timber, but the wood has a high energy value and is commonly used for fuel and to make charcoal[625 ]."
22,Cultivation Details,
23,Cultivation Details Description,"Requires a sunny position[625 ]. A fast-growing plant when young, easily reaching a height of 2.5 metres or more within 2 years from seed[625 ]."
24,Plant Propagation,"Seed - best sown as soon as it is ripe in a partially shaded position in a nursery seedbed. A high germination rate can usually be expected, with the seed sprouting within 40 - 50 days[625 ]."
25,Other Names,If available other names are mentioned here
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
27,Found In,Countries where the plant has been found are listed here if the information is available
28,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
