,Attributes,Description,age
0,Latin Name,Tagetes tenuifolia,
1,Common Name,"Lemon Marigold, Striped Mexican Marigold, Signet Marigold",
2,Family,Asteraceae or Compositae,
3,USDA hardiness,2-11,
4,Known Hazards,None known,
5,Habitats,Not known,
6,Range,C. and S. America - Mexico to Guatemala.,
7,Edibility Rating,(2 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/TagetesTenuifolia.jpg, https://pfaf.org/../Admin/PlantImages/TagetesTenuifolia2.jpg",
13,Summary,"Bloom Color: Yellow. Main Bloom Time: Early summer, Early fall, Late summer, Late spring, Mid summer, Mid spring. Form: Upright or erect.",
14,Physical Characteristics,"Tagetes tenuifolia is a ANNUAL growing to 0.8 m (2ft 7in) by 0.8 m (2ft 7in) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 3. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in heavy clay soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers dry or  moist soil.",
15,Synonyms,T. signata.,
16,Plant Habitats,Cultivated Beds;,
17,Edible Parts,,
18,Edible Uses,"Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments.",
19,Edible Uses Description,"The flowers of some cultivars have a pleasant citrus-like flavour and can be used sparingly as a flavouring in salads, sandwiches, wines etc or used as a garnish[183].",
20,Medicinal Uses,,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
22,Other Uses,Companion: Companion planting is the careful placement of plants (especially vegetables and herbs) which have been shown to have beneficial effects on one another.,
23,Other Uses Description,"Landscape Uses: Border, Container, Specimen. There are some named forms, selected for their ornamental value[183]. Special Features: Attractive foliage, North American native, Fragrant foliage, Suitable for cut flowers, Suitable for dried flowers. Secretions from the roots of growing plants have an insecticidal effect on the soil, effective against nematodes and to some extent against keeled slugs, they also have an effect against some persistent weeds such as couch grass[[18, 20, 200]. The plant also has an effect on asparagus beetle and bean weevils. These secretions are produced about 3 - 4 months after sowing. A yellow dye is obtained from the flowers[169]. Dynamic accumulator.",
24,Cultivation Details,,
25,Cultivation Details Description,"Requires a well-drained moderately fertile soil in a sunny position[200]. Grows well in heavy clay soils and in sandy soils[188]. There are some named forms, selected for their ornamental value[183]. The bruised foliage is perhaps more refreshingly aromatic than any other plant[245]. The lemon verbena-like smell remaining on the fingers for an hour or more after touching the plant[245]. Removing dead flowers before the seed is formed will extend the flowering season[188]. Plants are prone to slugs, snails and botrytis[188]. Grows well with tomatoes[20].",
26,Plant Propagation,"Seed - sow March in a greenhouse. Only just cover the seed. Germination usually takes place within 2 weeks. When they are large enough to handle, prick the seedlings out into individual pots and plant them out after the last expected frosts.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
