,Attributes,Description
0,Latin Name,Cinnamomum verum
1,Common Name,"Cinnamon, Ceylon Cinnamon Tree"
2,Family,Lauraceae
3,USDA hardiness,10-12
4,Known Hazards,None known
5,Habitats,"Forests in moist, well-drained soils from sea level to 700 metres[ 254 , 307 ]."
6,Range,"E. Asia - India, Sri Lanka, but also widely cultivated throughout the Tropics."
7,Edibility Rating,(4 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,Yes
10,Medicinal Rating,(3 of 5)
11,Care (info),"Tender,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Cinnamomum verum 1.jpg, https://pfaf.org/../Admin/PlantImages/Cinnamomum verum 2.jpg"
13,Summary,"Cinnamomum verum or Cinnamon is a small evergreen tree native to Sri Lanka. It is usually 10 to 15 m in height and is a slow-growing plant. The leaves are ovate-oblong in shape, flowers are greenish in colour and are arranged in panicles, and the fruit is a purple drupe containing a single seed. Oil obtained from cinnamon bark is used in dental and pharmaceutical preparations. It is also used as food flavourings, alike to the stem bark and oil obtained from the leaves. Further, the bark is used to aid in digestion, relieve from headache, gastrointestinal and respiratory disorders, and as an aphrodisiac."
14,Physical Characteristics,"Cinnamomum verum is an evergreen Tree growing to 10 m (32ft) by 10 m (32ft) at a slow rate. See above for USDA hardiness. It is hardy to UK zone 10 and is frost tender. The flowers are pollinated by Insects. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid and neutral soils and  can grow in very acid soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil."
15,Synonyms,Cinnamomum zeylanicum Blume
16,Plant Habitats,
17,Edible Parts,Leaves: 
18,Edible Uses,"Inner bark: the bark that is found just beneath the tough outer bark of trees and shrubs.,Oil: Oil,Drink: not including plant saps, tea or coffee substitutes.,Oil: "
19,Edible Uses Description,"rk is used as a flavouring[ 296 ]. A very well-known flavouring, it is used in curries and a wide range of sweet dishes. Essential oils, obtained from the leaves and the bark, are used as food flavourings in a range of foods including sauces and pickles, baked goods, confectionery and cola-type drinks[ 301 , 303 ]. The leaves are often used in cooking to impart a cinnamon flavour[ 301 ]."
