,Attributes,Description,age
0,Latin Name,Faidherbia albida,
1,Common Name,White Acacia. White-thorn. Apple ring acacia,
2,Family,Fabaceae,
3,USDA hardiness,10-12,
4,Known Hazards,None known,
5,Habitats,Banks of seasonal and perennial rivers and streams on sandy alluvial soils or on flat land where Vertisols predominate[303 ].,
6,Range,"Africa, from South Africa north through eastern Africa to Sudan, Eritrea and on to Israel.",
7,Edibility Rating,(1 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Tender,Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Faidherbia_albida1.JPEG, https://pfaf.org/../Admin/PlantImages/Faidherbia_albida2.JPEG",
13,Summary,,
14,Physical Characteristics,"Faidherbia albida is a deciduous Tree growing to 25 m (82ft) by 35 m (114ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10. The flowers are pollinated by Butterflies, Insects. The plant is self-fertile. It can fix Nitrogen. It is noted for attracting wildlife.  Suitable for: light (sandy) and medium (loamy) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in saline soils. It cannot grow in the shade. It prefers dry or  moist soil and can tolerate drought.",
15,Synonyms,Acacia albida Delile Acacia gyrocarpa Hochst. ex A.Rich. Acacia leucophylla Link. Acacia mossambecensis Bolle. Acacia sassharata Benth.,
16,Plant Habitats,,
17,Edible Parts,"Seed: includes nuts, cereals, peas and beans.",
18,Edible Uses,Gum: can be chewed as a chewing gum or can often be used as a sweetener or thickening agent in foods.,
19,Edible Uses Description,"The seeds are eaten by local people during the dry season[303 , 418 ]. They are eaten in times of shortage[774 ].",
20,Medicinal Uses,"Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Febrifuge: Reduces fevers.,Malaria: Treats malaria - an acute febrile illness caused by Plasmodium parasites spread to people through the bites of mosquitos.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Astringent  Febrifuge  MalariaThe use of the bark and roots by local peoples is widespread[303 ]. They are astringent and febrifuge[774 ]. They are used, either externally or internally, as a treatment for respiratory infections, digestive disorders, haemorrhages, malaria and other fevers etc[303 , 774 ]. The bark is used to clean the teeth, as it is believed to contain fluorine. An extract is used to treat toothache[303 ].",
22,Other Uses,"Charcoal: Used for fuel, drawing, deodorant, filter, fertilizer etc.,Containers: Plants, such as gourds, that can be used as containers. Does not include baskets or containers made from wood.,Fodder: Food given to the animals (including plants cut and carried to them) rather than forage for themselves.,Fuel: Usually wood, plant materials that have been mentioned as being a good fuel.,Furniture: A few miscellaneous uses that do not fit easily into other headings.,Gum: Gums have a wide range of uses, especially as stabilizers, emulsifiers, thickening agents, adhesives etc.,Mulch: Used for covering the ground to conserve the nutrients in the soil.,Potash: Used for making glass, soap and as a fertilizer.,Soap making: Plants used as an ingredient in making soaps. Does not include the essential oils, dyes and oils that are also used in making soap.,Soil conditioner: Plants grown to improve the structure of the soil. See also Green manures.,Soil stabilization: Plants that can be grown in places such as sand dunes in order to prevent erosion by wind, water or other agents.,Tannin: An astringent substance obtaied from plants, it is used medicinally, as a dye and mordant, stabilizer in pesticide etc.,Teeth: Plants used to clean and care for the teeth.,Wood: A list of the trees and shrubs that are noted for having useful wood.",
23,Other Uses Description,"Agroforestry Uses: White acacia is a very good soil improver and stabilizer[303 ]. Its spreading root system offers excellent protection to the soil along the banks of watercourses. Bacteria on its roots fix atmospheric nitrogen, whilst it also sheds its leaves in the rainy season; therefore boosting the nutrient status of the soil for the new season?s crops[303 ]. The fact that the tree is leafless during the rainy season minimizes competition for sunlight with crops and protects them from birds until harvest time[303 ]. It is commonly intercropped with annual crops, especially pearl millet and groundnuts[299 ]. Yields of millet are much higher under a canopy of this tree; increases of 50 - 150% having been recorded. Results for sorghum, cotton, groundnut and maize are variable and either positive or negative, depending on the study. The effect may depend on soil fertility - when this is high, the tree competes with the crops[299 ]. The tree is maintained and protected on farms in order to shade coffee and to provide shade during the dry season[303 ]. The plant has been recommended for integration with maize as an alternative to Leucaena leucocephala[303 ]. Other Uses A gum arabic, called 'Gomme de Senegal', is obtained from the stems[46 ]. The bark is used to clean the teeth, as it is believed to contain fluorine[303 ]. The bark contains 20 - 28%f tannins[46 , 774 ]. The wood is burnt and used as a source of potash when making soap[299 , 774 ]. The heartwood is pale and creamy; the brown sapwood slightly paler than the heartwood. The wood is hard, of medium weight. It is susceptible to staining fungi and pinhole borer when green; therefore, it is left to soak for several months to remove sap and minimize attack by fungi, borers and termites. Even after the most careful seasoning, the boards tend to spring and twist one or two hours after they are sawn. The wood works fairly easily by hand, but a smooth finish is difficult to obtain. Care must be taken when nailing, bolting and joining. It is used to make utensils, handicrafts, canoes, furniture, boxes, drums and oil presses[299 , 303 ]. The wood is an excellent fuel[299 ]. The calorific value is estimated at 19.741 kJ/kg of dry wood[303 ]. It is used to make a high quality charcoal[299 ].  yields are as low as 17%[303 ].",
24,Cultivation Details,"Agroforestry Services: Nitrogen: Plants that contribute to nitrogen fixation include the legume family – Fabaceae.,Fodder: Bank: Fodder banks are plantings of high-quality fodder species. Their goal is to maintain healthy productive animals. They can be utilized all year, but are designed to bridge the forage scarcity of annual dry seasons. Fodder bank plants are usually trees or shrubs, and often legumes. The relatively deep roots of these woody perennials allow them to reach soil nutrients and moisture not available to grasses and herbaceous plants.,Fodder: Pod: Fodder plants with pods.,Management: Standard: Plants grow to their standard height. Harvest fruit, seeds, or other products. Non-Destructive management systems.,Other Systems: Evergreen ag: A subset of agroforestry providing green cover on cropland.,Other Systems: FMNR: Farmer-Managed Natural Regeneration.,Other Systems: Parkland: Africa - Trees scattered throughout cropland. An Irregular intercropping system.,Regional Crop: These crops have been domesticated and cultivated regionally but have not been adopted elsewhere and are typically not traded globally, Examples in this broad category include perennial cottons and many nuts and staple fruits.,Staple Crop: Balanced carb: (0-15 percent protein, 0-15 percent oil, with at least one over 5 percent). The carbohydrates are from either starch or sugar. Annuals include maize, wheat, rice, and potato. Perennials include chestnuts, carob, perennial fruits, nuts, cereals, pseudocereals, woody pods, and acorns.",
