,Attributes,Description,age
0,Latin Name,Scolymus hispanicus,
1,Common Name,common goldenthistle,
2,Family,Asteraceae or Compositae,
3,USDA hardiness,6-9,
4,Known Hazards,None known,
5,Habitats,Dry open habitats[50].,
6,Range,Europe - Mediterranean.,
7,Edibility Rating,(1 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/noplantimage1.JPG, https://pfaf.org/../Admin/PlantImages/noplantimage2.JPG",
13,Summary,Possibly Scolymus grandiflorus and Scolymus hispanicus are the same plant. Scolymus grandiflorus being a synonym,
14,Physical Characteristics,"Scolymus hispanicus is a PERENNIAL growing to 1 m (3ft 3in).  See above for USDA hardiness. It is hardy to UK zone 7.  It is in flower in May. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers dry or  moist soil.",
15,Synonyms,Scolymus hispanicus,
16,Plant Habitats,Cultivated Beds;,
17,Edible Parts,"Leaves: ,Root: includes bulbs, corms, tubers, rhizomes etc.,Stem: this often intergrades into leaves.",
18,Edible Uses,"Coffee: the various substitutes that can be used instead of coffee.,Colouring: edible dyes",
19,Edible Uses Description,"ngThe stalks are eaten raw or boiled[2, 105, 183].",
20,Medicinal Uses,,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,Grows well in an ordinary garden soil in sun or semi-shade[200].,
26,Plant Propagation,"Seed - sow spring in a greenhouse. Prick out the seedlings into individual pots once they are large enough to handle and plant out in the summer. Seed can also probably be sown in situ. Division in spring. Larger divisions can be planted out direct into their permanent positions. We have found it best to pot up the smaller divisions and grow them on in a lightly shaded position in a cold frame, planting them out once they are well established in the summer.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
