,Attributes,Description,age
0,Latin Name,Synsepalum dulciferum,
1,Common Name,Miracle Berry,
2,Family,Sapotaceae,
3,USDA hardiness,10-12,
4,Known Hazards,None known,
5,Habitats,"Fringing forest, preferring damp localities[332 ].",
6,Range,Western and Central Tropical Africa.,
7,Edibility Rating,(4 of 5),
8,Other Uses,(2 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Tender,Moist Soil,Wet Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Synsepalum dulciferum 1.JPEG, https://pfaf.org/../Admin/PlantImages/Synsepalum dulciferum 2.JPEG",
13,Summary,"Miracle Berry, Synsepalum dulciferum, is an evergreen shrub in Western and Central Tropical Africa that grows up to 6 m in height. This tree has no medicinal value but is cultivated for food. The fruits are edible and can be consumed raw. Fruits are oblong berries with sweet and fleshy pulp. It contains miraculin, a glycoprotein, which makes bitter, sour, and salty food taste sweet. Twigs are used as chew sticks to clean the teeth. The wood is used for fuel.",
14,Physical Characteristics,"Synsepalum dulciferum is an evergreen Shrub growing to 4 m (13ft) by 4 m (13ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid and neutral soils and  can grow in very acid soils. It cannot grow in the shade. It prefers  moist or  wet soil.",
15,Synonyms,Bakeriella dulcifica (Schumach. & Thonn.) Dubard Bumelia dulcifica Schumach. & Thonn. Pouteria dulci,
16,Plant Habitats,,
17,Edible Parts,Fruit: ,
18,Edible Uses,"Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments.,Sweetener: includes sugar substitutes.",
19,Edible Uses Description,"erFruit - raw[416 ]. The thin-skinned fruit has a sweet, fleshy pulp[416 ]. The ripe fruit, although not itself that sweet to taste, has the ability to modify the taste receptors in the mouth, causing foods to taste sweeter[46 , 301 ]. The effect lasts for up to an hour after consuming the fruit and will, for example, make lemons, vinegar and other acid foods taste sweet. Sweet foods, such as ice cream, will taste cloyingly sweet[301 ]. The oblong fruit is about 20mm x 10mm[200 ]. The berries contain miraculin which is the active principle that makes bitter, sour and salty food taste sweet by affecting the taste-buds[317 ]. In this manner used for 'sweetening' palm wine, sour fruits and other drinks or food. Additionally a glucoprotein is present that depresses the appetite[317 ].",
20,Medicinal Uses,,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
22,Other Uses,"Fuel: Usually wood, plant materials that have been mentioned as being a good fuel.,Teeth: Plants used to clean and care for the teeth.",
23,Other Uses Description,Other Uses: The twigs are used as chew sticks to clean the teeth[332 ]. The wood is used for fuel[332 ].,
24,Cultivation Details,,
25,Cultivation Details Description,"A plant of the hot, wet, tropical lowlands[335 ]. Plants are intolerant of frost[335 ]. Prefers a humus-rich acid soil[335 ]. Grows well in light shade[335 ]. Seedling plants can commence fruiting when about 4 - 5 years old[335 ]. Plants can flower several times a year[335 ].",
26,Plant Propagation,Seed -,
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
