,Attributes,Description,age
0,Latin Name,Sapindus saponaria,
1,Common Name,"Soapberry, Wild Chinaberry, Florida Soap Berry, Soap Nut, Soap Tree",
2,Family,Sapindaceae,
3,USDA hardiness,10-12,
4,Known Hazards,"The seeds are toxic[307 ]. They are used as a fish poison[331 ]. The fruits and the seeds contain up to 30% emulsifying saponins[307 , 348 ]. Although poisonous, saponins are poorly absorbed by the human body and so most pass through without harm. Saponins are quite bitter and can be found in many common foods such as some beans. They can be removed by carefully leaching in running water. Thorough cooking, and perhaps changing the cooking water once, will also normally remove most of them. However, it is not advisable to eat large quantities of food that contain saponins. Saponins are much more toxic to some creatures, such as fish, and hunting tribes have traditionally put large quantities of them in streams, lakes etc in order to stupefy or kill the fish[K ]. (Parts of plant are poisonous if ingested)",
5,Habitats,"Moist or dry thickets and open forest[200 ]. Dry, coastal, limestone thickets[307 ].",
6,Range,"S. America - Argentina, Paraguay, Brazil, Bolivia, Peru, Colombia, Venezuela, Surinam; through the Caribbean to Florida and C. America to Mexico.",
7,Edibility Rating,(0 of 5),
8,Other Uses,(4 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Tender,Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Sapindus_saponaria_Blanco.JPEG, https://pfaf.org/../Admin/PlantImages/Sapindus_saponaria_Descourtilz.JPEG",
13,Summary,"Sapindus saponaria or commonly known as Wingleaf Soapberry or Soapberry grows up to 16m tall and 60cm in trunk width. It is commonly found in South America, with its crown globose in shape, broad, and dense. Its leaves are alternate, pinnately compound comprising of 5-17 leaflets that are narrow and up to 18cm long. The flowers are white and fruits are one-seeded berries with yellow pulp and brown seed. The seeds yield oil that has medicinal properties. Moreover, the root and stem barks are astringent, bitter, and tonic while the fruit is diuretic and used against anemia. There is no known edible parts. The orange-brown fruit is used as a soap and hair shampoo. The seeds when crushed are used to make insecticide. Fiber obtained from the inner bark is made into ropes. The seeds are used in bead works, crafts, rosaries, and buttons. The wood is used for construction among others. The plant is highly tolerant of a wide range of soil and environmental conditions and an excellent pioneer species. Other common names include Wild Chinaberry, Florida Soap Berry, Soap Nut, and Soap Tree.",
