,Attributes,Description
0,Latin Name,Asparagus officinalis
1,Common Name,"Asparagus, Garden asparagus"
2,Family,Asparagaceae
3,USDA hardiness,2-9
4,Known Hazards,"Large quantities of the shoots can irritate the kidneys[20, 62]. The berries are mildly poisonous[163]."
5,Habitats,"Fertile and sandy soils by the seashore and along river banks[9, 132]."
6,Range,"Western Europe, including Britain, from N. Germany to S. W. France."
7,Edibility Rating,(4 of 5)
8,Other Uses,(2 of 5)
9,Weed Potential,No
10,Medicinal Rating,(3 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/AsparagusOfficinalis.jpg, https://pfaf.org/../Admin/PlantImages/AsparagusOfficinalis2.jpg"
13,Summary,
14,Physical Characteristics,"Asparagus officinalis is a PERENNIAL growing to 1.5 m (5ft) by 0.8 m (2ft 7in).  See above for USDA hardiness. It is hardy to UK zone 4 and is not frost tender.  It is in flower in August, and the seeds ripen from September to October. The species is dioecious (individual flowers are either male or female, but only one sex is to be found on any one plant so both male and female plants must be grown if seed is required).  and is pollinated by Bees. The plant is not self-fertile. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and  can grow in very acid, very alkaline and saline soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil. The plant can tolerate maritime exposure."
15,Synonyms,
16,Plant Habitats,Cultivated Beds;
17,Edible Parts,"Shoots: ,Stem: this often intergrades into leaves."
18,Edible Uses,Coffee: the various substitutes that can be used instead of coffee.
19,Edible Uses Description,"Young shoots - raw or cooked[2, 5, 15, 16, 27, K]. Considered a gourmet food[132], the shoots are harvested in the spring. We find them very acceptable raw in salads, with a hint of onion in their flavour[K]. They are normally boiled or steamed and used as a vegetable[K]. Male plants produce the best shoots[1]. Do not over-harvest the plant because this would weaken it in the following year. The shoots are a good source of protein and dietary fibre[201]. Roasted seeds are a coffee substitute[21, 46, 183]."
20,Medicinal Uses,"Antibiotic: An agent that inhibits or destroys a living organism. It usually refers to bacteria or other micro-organisms and is probably synonymous with Antibacterial,Antispasmodic: Relaxes muscular spasms and cramps, calming nervous irritation.,Aperient: A mild laxative.,Cancer: Used in the treatment of cancer.,Cardiac: Used in the treatment of heart problems.,Demulcent: Soothes, lubricates and softens irritated tissues, especially the mucous membranes.,Diaphoretic: Induces perspiration.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Laxative: Stimulates bowel movements in a fairly gentle manner.,Sedative: Gently calms, reducing nervousness, distress and irritation.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement.,Urinary: Treats urinary problems, including urinary tract infection (UTI)."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antibiotic  Antispasmodic  Aperient  Cancer  Cardiac  Demulcent  Diaphoretic  Diuretic  Laxative  Sedative  Tonic  UrinaryAsparagus has been cultivated for over 2,000 years as a vegetable and medicinal herb[238]. Both the roots and the shoots can be used medicinally, they have a restorative and cleansing effect on the bowels, kidneys and liver[238]. The plant is antispasmodic, aperient, cardiac, demulcent, diaphoretic, diuretic, sedative and tonic[4, 21, 165, 201, 240]. The freshly expressed juice is used[4]. The root is diaphoretic, strongly diuretic and laxative[9, 218, 222]. An infusion is used in the treatment of jaundice and congestive torpor of the liver[240]. The strongly diuretic action of the roots make it useful in the treatment of a variety of urinary problems including cystitis[254]. It is also used in the treatment of cancer[218]. The roots are said to be able to lower blood pressure[7, 222]. The roots are harvested in late spring, after the shoots have been cut as a food crop, and are dried for later use[7]. The seeds possess antibiotic activity[222]. Another report says that the plant contains asparagusic acid which is nematocidal and is used in the treatment of schistosomiasis[238]."
22,Other Uses,Insecticide: Kills insects.
23,Other Uses Description,"The plant contains asparagusic acid, which has nematocidal properties[238]."
24,Cultivation Details,
