,Attributes,Description,age
0,Latin Name,Geranium nepalense,
1,Common Name,Nepalese Crane's Bill,
2,Family,Geraniaceae,
3,USDA hardiness,6-9,
4,Known Hazards,None known,
5,Habitats,"Semi-shaded scrubby slopes and in forests, 1500 - 2300 metres in the Himalayas[145].",
6,Range,E. Asia - China to the Himalayas.,
7,Edibility Rating,(1 of 5),
8,Other Uses,(1 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/noplantimage1.JPG, https://pfaf.org/../Admin/PlantImages/noplantimage2.JPG",
13,Summary,,
14,Physical Characteristics,"Geranium nepalense is a PERENNIAL growing to 1 m (3ft 3in).  See above for USDA hardiness. It is hardy to UK zone 7.  It is in flower from July to August. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil.",
15,Synonyms,,
16,Plant Habitats,Woodland Garden Sunny Edge; Dappled Shade;,
17,Edible Parts,"Fruit: ,Leaves: ",
18,Edible Uses,,
19,Edible Uses Description,Leaves[179]. No further details are given. Fruits - chewed fresh[272]. The fruit is a small dry capsule[K].,
20,Medicinal Uses,"Antibacterial: Kills bacteria.,Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antibacterial  AstringentThe whole plant is antibacterial and astringent[145, 174, 218]. It is prescribed in the treatment of nervous diseases, numbness of the limbs, pains, rheumatism, renal diseases etc[218, 240]. The juice of the plant is valued in treating renal diseases[272].",
22,Other Uses,"Dye: Plants that provide dyes.,Tannin: An astringent substance obtaied from plants, it is used medicinally, as a dye and mordant, stabilizer in pesticide etc.",
23,Other Uses Description,"A red dye is obtained from the root, it is similar to Rubia cordifolia[61]. The root contains 25 - 32% tannins[272].",
24,Cultivation Details,,
25,Cultivation Details Description,Succeeds in any moderately fertile retentive soil in a sunny position[200]. Tolerates a wide range of soil types[200]. Members of this genus are rarely if ever troubled by browsing deer or rabbits[233].,
26,Plant Propagation,"Seed - sow spring in a cold frame. When they are large enough to handle, prick the seedlings out into individual pots and plant them out in the summer. Division in spring or autumn. Larger clumps can be replanted direct into their permanent positions, though it is best to pot up smaller clumps and grow them on in a cold frame until they are rooting well. Plant them out in the spring.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
