,Attributes,Description,age
0,Latin Name,Angelica gigas,
1,Common Name,"Giant Angelica, Purple Parsnip, Korean Angelica",
2,Family,Apiaceae or Umbelliferae,
3,USDA hardiness,4-8,
4,Known Hazards,"All members of this genus contain furocoumarins, which increase skin sensitivity to sunlight and may cause dermatitis[238].",
5,Habitats,"Grassy places and open woods in the mountains[187]. In grasses, forests or by stream at elevations around 1000 metres[266].",
6,Range,"E. Asia - China, Japan.",
7,Edibility Rating,(2 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/AngelicaCryptotaeniifolia.jpg, https://pfaf.org/../Admin/PlantImages/AngelicaCryptotaeniifolia2.jpg",
13,Summary,"Bloom Color: Purple.Main Bloom Time: Early fall, Late summer, Mid summer. Form: Upright or erect.",
14,Physical Characteristics,"Angelica gigas is a PERENNIAL growing to 1.8 m (6ft) at a medium rate.  It is not frost tender.  It is in flower from July to August, and the seeds ripen from August to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects. The plant is self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,,
16,Plant Habitats,Woodland Garden Dappled Shade; Shady Edge;,
17,Edible Parts,Leaves: ,
18,Edible Uses,,
19,Edible Uses Description,"Young leaves - cooked[177, 183].",
20,Medicinal Uses,"Blood tonic: Is this any different to a blood purifier?,Women's complaints: A very vague title, it deals with a miscellany of problems peculiar to the female sex.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Blood tonic  Women's complaintsThe root is used in Korea to treat anaemia, hemiplegia and women's diseases[279]. It ontains a number of active compounds and has been shown to increase duodenum motility and have an anti-platelet aggregation action[279].",
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,"Landscape Uses:Specimen, Woodland garden. Requires a deep moist fertile soil in dappled shade or full sun[200]. Hardy to about -20°c[187]. Plants flower in 2 years from seed[187] and are reliably perennial if prevented from setting seed[200]. Special Features:Attractive foliage, Naturalizing.",
26,Plant Propagation,"Seed - best sown in a cold frame as soon as it is ripe since the seed only has a short viability[200]. Seed can also be sown in the spring, though germination rates will be lower. It requires light for germination[200]. When large enough to handle, prick the seedlings out into individual pots and grow them on in a cold frame for their first winter, planting them out into their permanent positions in the spring. The seed can also be sow in situ as soon as it is ripe.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
