,Attributes,Description,age
0,Latin Name,Periploca graeca,
1,Common Name,Silk Vine,
2,Family,Asclepiadaceae,
3,USDA hardiness,5-9,
4,Known Hazards,"The sap and the fruit is poisonous[11, 182, 200].",
5,Habitats,"Woods, thickets and riverbanks[50].",
6,Range,S.E. Europe to W. Asia.,
7,Edibility Rating,(0 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/PeriplocaGraeca.jpg, https://pfaf.org/../Admin/PlantImages/PeriplocaGraeca2.jpg",
13,Summary,,
14,Physical Characteristics,"Periploca graeca is a deciduous Climber growing to 9 m (29ft 6in).  See above for USDA hardiness. It is hardy to UK zone 6.  It is in flower from July to August. The species is hermaphrodite (has both male and female organs).  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil.",
15,Synonyms,,
16,Plant Habitats,Woodland Garden Sunny Edge; Dappled Shade;,
17,Edible Uses Description,None known,
18,Medicinal Uses,"Cardiac: Used in the treatment of heart problems.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Stimulant: Excites or quickens activity of the physiological processes. Faster acting than a tonic but differing from a narcotic in that it does not give a false sense of well-being.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement.",
19,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Cardiac  Diuretic  Stimulant  TonicCardiac, diuretic, stimulant, tonic.[46, 61].",
20,Other Uses,,
21,Other Uses Description,None known,
22,Cultivation Details,,
23,Cultivation Details Description,"Easily grown in any fertile soil in a sunny position[11, 182]. Succeeds in sandy soils[188]. A very ornamental plant, it is hardy in most parts of Britain[1]. A climbing plant that supports itself by twining around other plants etc[182, 219]. Plants do not normally require pruning[219]. The powerful scent of the flowers is considered to be unpleasant by some people[188] and pleasant by others[245].",
24,Plant Propagation,"Seed - sow spring in a cold frame[188]. When they are large enough to handle, prick the seedlings out into individual pots and grow them on in the greenhouse for at least their first winter. Plant them out into their permanent positions in late spring or early summer, after the last expected frosts. Division of roots in the spring as soon as new growth commences[11, 78]. Cuttings of half-ripe wood, 5 - 10cm at a node or preferably with a heel, singly in pots of sand[11]. Fair to good percentage[78]. Layering in September/October. Takes 6 months. High percentage[78].",
25,Other Names,If available other names are mentioned here,
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
27,Found In,Countries where the plant has been found are listed here if the information is available,
28,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
