,Attributes,Description
0,Latin Name,Pectis angustifolia
1,Common Name,"Narrowleaf Pectis, Lemonscent"
2,Family,Asteraceae or Compositae
3,USDA hardiness,Coming soon
4,Known Hazards,None known
5,Habitats,"Dry uplands, usually on calcareous soils[274]. Dry soils[235] in sandy or gravelly mesas, 1000 - 2100 metres in Arizona."
6,Range,Western N. America - Nebraska and Colorado to Arizona and Mexico.
7,Edibility Rating,(1 of 5)
8,Other Uses,(1 of 5)
9,Weed Potential,No
10,Medicinal Rating,(1 of 5)
11,Care (info),"Well drained soil,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/PectisAngustifolia.jpg, https://pfaf.org/../Admin/PlantImages/PectisAngustifolia2.jpg"
13,Summary,
14,Physical Characteristics,"Pectis angustifolia is a ANNUAL growing to 0.3 m (1ft). It is in leaf from May to November, in flower from July to October, and the seeds ripen from September to October. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy) and medium (loamy) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers dry or  moist soil."
15,Synonyms,
16,Plant Habitats,Cultivated Beds;
17,Edible Parts,"Leaves: ,Shoots: "
18,Edible Uses,"Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments."
19,Edible Uses Description,"Leaves and young shoots - raw or cooked[161, 177, 257]. They are also used as a flavouring[161, 177], they have a strong lemon-scent[235]. The leaves are eagerly collected by the Hopi Indians[216]."
20,Medicinal Uses,"Carminative: Reduces flatulence and expels gas from the intestines.,Emetic: Induces vomiting."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Carminative  EmeticThe plant is carminative and emetic[257]. The crushed leaves have been used in the treatment of stomach aches[257]. The blossoms, mixed with salt, have been eaten in the treatment of stomach complaints[257]."
22,Other Uses,Dye: Plants that provide dyes.
23,Other Uses Description,The plant yields an inferior dye[216]. No more details are given.
24,Cultivation Details,
25,Cultivation Details Description,We have very little information on this species. It can be grown outdoors in Britain as a half-hardy annual and requires a dry to moist light or medium well-drained soil in a sunny position[245]. The flowers are spicily scented whilst the leaves also have an aromatic fragrance[245].
26,Plant Propagation,"Seed - sow spring in a greenhouse. When they are large enough to handle, prick the seedlings out into individual pots and plant them out after the last expected frosts. If you have sufficient seed it may be worthwhile trying an outdoor sowing in situ in mid to late spring."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
