,Attributes,Description
0,Latin Name,Paederia scandens
1,Common Name,
2,Family,Rubiaceae
3,USDA hardiness,Coming soon
4,Known Hazards,None known
5,Habitats,"Thickets and thin woods in lowland and low elevations in mountains all over Japan[58]. A common weed, in sunny meadows and thickets from the lowlands to elevations of 800 metres[275]."
6,Range,"E. Asia - China, Japan, Korea."
7,Edibility Rating,(1 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,No
10,Medicinal Rating,(2 of 5)
11,Care (info),"Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/PaederiaScandens2.jpg, https://pfaf.org/../Admin/PlantImages/PaederiaScandens.jpg"
13,Summary,
14,Physical Characteristics,"Paederia scandens is a deciduous Climber growing to 5.5 m (18ft 1in) at a fast rate. It is in flower from July to August. The species is hermaphrodite (has both male and female organs).  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil."
15,Synonyms,P. chinensis. P. wilsonii.
16,Plant Habitats,Woodland Garden Sunny Edge; Dappled Shade; Shady Edge;
17,Edible Parts,
18,Edible Uses,Sap: usually of trees and usually but not always used as a drink.
19,Edible Uses Description,"sweet stem juice is sucked in Taiwan[177, 183]."
20,Medicinal Uses,"Carminative: Reduces flatulence and expels gas from the intestines.,Depurative: Eliminates toxins and purifies the system, especially the blood.,Vermifuge: Expels and kills internal parasites."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Carminative  Depurative  VermifugeThe plant is anodyne, antivinous, carminative, depurative, vermifuge[147, 218]. The leaves are antirheumatic[218]. They are used to increase infertility and treat paralysis[218]. A decoction of the whole plant is used in the treatment of abdominal pain, abscesses, arthritis, overeating etc[147, 218]."
22,Other Uses,
23,Other Uses Description,None known
24,Cultivation Details,
25,Cultivation Details Description,"Succeeds in any fertile soil so long as it is well drained[182, 219]. Requires a sunny sheltered position[219]. A very variable plant[58]. The bruised leaves and young growths have an unpleasant smell[182, 219]."
26,Plant Propagation,"Seed - we have no information on this species but suggest sowing the seed in late winter or early spring in a cold frame. When they are large enough to handle, prick the seedlings out into individual pots and grow them on in the greenhouse for at least their first winter. Plant them out into their permanent positions in late spring or early summer, after the last expected frosts. Cuttings of half-ripe wood, July/August in a frame."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
