,Attributes,Description,age
0,Latin Name,Cicuta virosa,
1,Common Name,"Cowbane, Mackenzie's water hemlock",
2,Family,Apiaceae or Umbelliferae,
3,USDA hardiness,Coming soon,
4,Known Hazards,"A very poisonous plant[10, 13, 19], even a small bite can be lethal[65]. The active ingredient is called cicutoxin, it is a spasmodic with a high toxicity to the central nervous system. It causes death by respiratory paralysis[240].",
5,Habitats,"Ditches, shallow muddy waters and marshes[9, 13, 17].",
6,Range,"Northern and central Europe, including Britain, east to Japan.",
7,Edibility Rating,(1 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Moist Soil,Wet Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/noplantimage1.JPG, https://pfaf.org/../Admin/PlantImages/noplantimage2.JPG",
13,Summary,,
14,Physical Characteristics,"Cicuta virosa is a PERENNIAL growing to 1.2 m (4ft).  It is in flower from July to August. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees, flies. The plant is self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist or  wet soil.",
15,Synonyms,,
16,Plant Habitats,Bog Garden;,
17,Edible Uses Description,"One report says that the boiled leaves have been eaten[257]. This is very unwise, see the notes above on toxicity.",
18,Medicinal Uses,"Analgesic: Relieves pain.,Antispasmodic: Relaxes muscular spasms and cramps, calming nervous irritation.,Emetic: Induces vomiting.,Epilepsy: Used in the treatment of Epilepsy - a disorder in which nerve cell activity in the brain is disturbed, causing seizures.,Galactofuge: Stops or reduces the flow of milk in a nursing mother.,Sedative: Gently calms, reducing nervousness, distress and irritation.",
19,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Analgesic  Antispasmodic  Emetic  Epilepsy  Galactofuge  SedativeThe root is analgesic, antispasmodic, emetic, galactofuge and sedative[4, 9]. The whole plant is highly toxic and is not used in herbal medicine[9]. A homeopathic remedy has been made from this plant in the past[9]. It was used in the treatment of epilepsy, meningitis and other ailments affecting the brain[9].",
20,Other Uses,,
21,Other Uses Description,None known,
22,Cultivation Details,,
23,Cultivation Details Description,Prefers a moist or wet acid soil[13].,
24,Plant Propagation,"Seed - sow spring or autumn in a cold frame. When they are large enough to handle, prick the seedlings out into individual pots and plant them out into their permanent positions in the summer. If you have sufficient seed, outdoor sowings in situ could be tried in the spring and the autumn.",
25,Other Names,If available other names are mentioned here,
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
27,Found In,Countries where the plant has been found are listed here if the information is available,
28,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
