,Attributes,Description,age
0,Latin Name,Hevea benthamiana,
1,Common Name,Hevea,
2,Family,Euphorbiaceae,
3,USDA hardiness,10-12,
4,Known Hazards,The seeds contain cyanic compounds are poisonous to humans unless treated[587 ]. See notes on edible uses below[K ].,
5,Habitats,Low alluvial flood-sites and often-times growing in all year Mauritia-bogs[587 ].,
6,Range,"Northern S. America - northern Brazil, Colombia, Venezuela.",
7,Edibility Rating,(3 of 5),
8,Other Uses,(4 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Tender,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Hevea benthamiana 1.JPEG, https://pfaf.org/../Admin/PlantImages/Hevea benthamiana 2.JPEG",
13,Summary,"Hevea or Hevea benthamiana is a medium-sized evergreen tree growing about 20 m in height. It is a tropical plant which can be found in Asia, Brazil, Colombia, Sri Lanka, and Valenzuela. The seeds are edible when cooked but poisonous when raw. It has to be boiled for 24 hrs due to its cyanide content. The tree yields a good quality, pure white later suitable for making rubber.",
14,Physical Characteristics,"Hevea benthamiana is an evergreen Tree growing to 20 m (65ft) by 15 m (49ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,Hevea discolor Spruce ex Pax Hevea duckei Huber,
16,Plant Habitats,,
17,Edible Parts,"Seed: includes nuts, cereals, peas and beans.",
18,Edible Uses,,
19,Edible Uses Description,"Seed - cooked[587 ]. Poisonous raw, the seeds are boiled for 24 hours, then the liquid is strained off[587 ]. The mass that remains has somewhat the colour and consistency of rice that has been boiled a long time[587 ]. The seeds are commonly used by some native people, though other tribes view them only as famine foods when better foods are not available[587 ].",
20,Medicinal Uses,,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
22,Other Uses,Latex: A source of rubber.,
23,Other Uses Description,"Other Uses: A good quality, pure-white latex, suitable for making rubber, is obtained from the tree[46 ]. It produces a rubber only slightly inferior to that of Hevea brasiliensis[587 ].",
24,Cultivation Details,"Industrial Crop: Hydrocarbon: Materials, chemicals and energy include bioplastics, rubber, biomass products gasoline, jet fuel, diesel, butane, propane, biogas. Plants are usually resprouting plants and saps.,Management: Standard: Plants grow to their standard height. Harvest fruit, seeds, or other products. Non-Destructive management systems.,Regional Crop: These crops have been domesticated and cultivated regionally but have not been adopted elsewhere and are typically not traded globally, Examples in this broad category include perennial cottons and many nuts and staple fruits.",
25,Cultivation Details Description,Industrial Crop: Hydrocarbon  Management: Standard  Regional CropA tropical plant.,
26,Plant Propagation,Seed,
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
