,Attributes,Description
0,Latin Name,Sapium sebiferum
1,Common Name,"Vegetable Tallow, Chinese tallow, Popcorn Tree, Chinese Tallow Tree"
2,Family,Euphorbiaceae
3,USDA hardiness,8-11
4,Known Hazards,The sap is poisonous[200].
5,Habitats,Found wild in the foothills around Dehra Dun[146].
6,Range,"E. Asia - China, Japan, Himalayas."
7,Edibility Rating,(2 of 5)
8,Other Uses,(4 of 5)
9,Weed Potential,No
10,Medicinal Rating,(2 of 5)
11,Care (info),"Half Hardy,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/SapiumSebiferum.jpg, https://pfaf.org/../Admin/PlantImages/SapiumSebiferum2.jpg"
13,Summary,"Bloom Color: Yellow. Main Bloom Time: Early spring, Late spring, Mid spring. Form: Oval."
14,Physical Characteristics,"Sapium sebiferum is a deciduous Tree growing to 9 m (29ft) by 5 m (16ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 9.  It is in flower from January to February, and the seeds ripen in November. The species is monoecious (individual flowers are either male or female, but both sexes can be found on the same plant) and is pollinated by Insects, bees.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in saline soils. It cannot grow in the shade. It prefers  moist soil."
15,Synonyms,Triadica sebifera. Croton sebiferus. Stillingia sebifera.
16,Plant Habitats,Woodland Garden Sunny Edge; Dappled Shade; South Wall. By. West Wall. By.
17,Edible Parts,
18,Edible Uses,"Oil: Oil,Oil: Oil,Oil: ,Oil: "
19,Edible Uses Description,"wax from the seed is used as a lard substitute or in cacao butter[105, 183]. The seed contains 8.1 - 9.2% protein and 40.5 - 50.7% fat[218]."
