,Attributes,Description,age
0,Latin Name,Ipomoea jalapa,
1,Common Name,Jalap,
2,Family,Convolvulaceae,
3,USDA hardiness,Coming soon,
4,Known Hazards,None known,
5,Habitats,Woodland on the eastern slopes of the Mexican Andes.,
6,Range,Southern N. America - Mexico.,
7,Edibility Rating,(0 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(3 of 5),
11,Care (info),"Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/IpomoeaJalapa.jpg, https://pfaf.org/../Admin/PlantImages/noplantimage2.JPG",
13,Summary,,
14,Physical Characteristics,"Ipomoea jalapa is an evergreen Climber growing to 3 m (9ft 10in). The species is hermaphrodite (has both male and female organs).  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,I. purga.,
16,Plant Habitats,Woodland Garden Sunny Edge;,
17,Edible Uses Description,None known,
18,Medicinal Uses,,
19,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.The tuber is a resinous acrid herb with an unpleasant taste that is often used as a purgative[238]. It is taken internally in the treatment of constipation, colic and intestinal parasites[238]. The root is harvested in the autumn and dried for later use[238].",
20,Other Uses,,
21,Other Uses Description,None known,
22,Cultivation Details,,
23,Cultivation Details Description,"Requires a well-drained humus-rich soil in a sunny position[238]. This species is not very frost tolerant[238], though it might be possible to grow it outdoors in a very sheltered position in the mildest areas of Britain. Either cut the plant back or thin out the shoots in the spring[238]. 218245",
24,Plant Propagation,Seed - sow spring in a greenhouse. Semi-ripe cuttings in the summer.,
25,Other Names,If available other names are mentioned here,
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
27,Found In,Countries where the plant has been found are listed here if the information is available,
28,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
