,Attributes,Description
0,Latin Name,Poa annua
1,Common Name,"Annual Meadow Grass, Annual bluegrass, Low Spear Grass, Meadow Grass, Six Week Grass, Annual Blue"
2,Family,Poaceae or Gramineae
3,USDA hardiness,4-8
4,Known Hazards,None known
5,Habitats,"Waste places, cultivated land, grassland etc[17]."
6,Range,"Cosmopolitan, throughout the whole world, including Britain, but only on mountains in the tropics."
7,Edibility Rating,(0 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,Yes
10,Medicinal Rating,(0 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/PoaAnnua.jpg, https://pfaf.org/../Admin/PlantImages/PoaAnnua2.jpg"
13,Summary,"Form: Spreading or horizontal, Upright or erect."
14,Physical Characteristics,"Poa annua is a ANNUAL growing to 0.3 m (1ft) by 0.2 m (0ft 8in).  See above for USDA hardiness. It is hardy to UK zone 5 and is not frost tender. It is in leaf all year, in flower from February to November, and the seeds ripen from April to November. The species is hermaphrodite (has both male and female organs) and is pollinated by Wind, Cleistogomy (self-pollinating without flowers ever opening). The plant is self-fertile. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and  can grow in very acid soils. It cannot grow in the shade. It prefers  moist soil."
15,Synonyms,
16,Plant Habitats,Lawn; Meadow;
17,Edible Parts,
18,Edible Uses,"Management: Standard: Plants grow to their standard height. Harvest fruit, seeds, or other products. Non-Destructive management systems.,Regional Crop: These crops have been domesticated and cultivated regionally but have not been adopted elsewhere and are typically not traded globally, Examples in this broad category include perennial cottons and many nuts and staple fruits.,Staple Crop: Protein-oil: (16+ percent protein, 16+ percent oil). Annuals include soybeans, peanuts, sunflower seeds. Perennials include seeds, beans, nuts, and fruits such as almond, Brazil nut, pistachio, walnut, hazel, and safou."
19,Edible Uses Description,
20,Medicinal Uses,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known
22,Other Uses,
23,Other Uses Description,None known
24,Cultivation Details,
25,Cultivation Details Description,"A very easily grown plant, it succeeds in any well-drained moderately fertile soil in a sunny position[1]. Tolerates very acid soils[1]. This plant is a very common garden weed and will not usually require cultivation. An important food plant for the caterpillars of many species of butterfly[30]. It is often found growing in close cut lawns[1]. The seed drops very readily from the plant so it is difficult to harvest[1]. This also means that the seed is spread very easily, making the plant even more difficult to eradicate[K].  Special Features:North American native."
26,Plant Propagation,Seed - there should be no problem with having to sow this plant since it does the job very effectively without our help.
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
