,Attributes,Description,age
0,Latin Name,Leontopodium discolor,
1,Common Name,,
2,Family,Asteraceae or Compositae,
3,USDA hardiness,5-9,
4,Known Hazards,None known,
5,Habitats,"Moist rocks, taluses, denudations and stony slopes[74].",
6,Range,"E. Asia - S.E. China, Japan, Korea.",
7,Edibility Rating,(1 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/noplantimage1.JPG, https://pfaf.org/../Admin/PlantImages/noplantimage2.JPG",
13,Summary,,
14,Physical Characteristics,Leontopodium discolor is a PERENNIAL growing to 0.2 m (0ft 8in).  See above for USDA hardiness. It is hardy to UK zone 6. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy) and medium (loamy) soils and prefers  well-drained soil. Suitable pH: neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil.,
15,Synonyms,L. coreanum. Nakai.,
16,Plant Habitats,Cultivated Beds;,
17,Edible Parts,Leaves: ,
18,Edible Uses,,
19,Edible Uses Description,"Young leaves - cooked[105, 177].",
20,Medicinal Uses,,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,Requires a position in full sun in a gritty perfectly-drained not too fertile circumneutral or alkaline soil[200]. Some sort of shelter from prevailing (rain-bearing) winds should be given to the plant in areas with wet winters plus a collar of grit around the root to protect it from rotting[200].,
26,Plant Propagation,"Seed - best sown as soon as it is ripe in a cold frame. Only just cover the seed. When they are large enough to handle, prick the seedlings out into individual pots and grow them on in the greenhouse for their first winter. Plant them out into their permanent positions in late spring or early summer, after the last expected frosts. Division.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
