,Attributes,Description,age
0,Latin Name,Quercus insignis,
1,Common Name,Chicalaba,
2,Family,Fagaceae,
3,USDA hardiness,8-11,
4,Known Hazards,"All parts of the plant contain tannins. Whilst tannins are found in many foods, and have a range of medicinal uses. They are usually only present in low concentrations. In some foods made from oaks (particularly the seeds), the tannin content can be quite high unless the food is treated to reduce tannin content. Tannins are only of low toxicity and, because of their bitter taste and astringency, are unlikely to be eaten in large quantities. However, if they are taken in excess, they can cause stomach pains; constipation followed by bloody diarrhoea: excessive thirst; and excessive urination[293 ].",
5,Habitats,"Cloud forest at elevations from 900 - 2,000 metres[331 ].",
6,Range,"Mesoamerica. C. America - Panama, north to Guatemala, central and southern Mexico",
7,Edibility Rating,(1 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Tender,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Quercus_insignis1.JPEG, https://pfaf.org/../Admin/PlantImages/Quercus_insignis2.JPEG",
13,Summary,,
14,Physical Characteristics,"Quercus insignis is a deciduous Tree growing to 22 m (72ft) by 18 m (59ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10. The flowers are pollinated by Wind.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil.",
15,Synonyms,Quercus davidsoniae Standl. Quercus schippii Standl. Quercus seibertii C.H.Mull. Quercus strombocarpa Liebm. Quercus tomentocaulis C.H.Mull.,
16,Plant Habitats,,
17,Edible Parts,"Seed: includes nuts, cereals, peas and beans.",
18,Edible Uses,,
19,Edible Uses Description,"The ovoid to globose seed is 30 - 50mm long and up to 120mm in diameter[331 ]. Although we have no specific information for this species, the seeds of all the species of oak are edible - indeed, several species have been used as staple foods, whilst most if not all have been used for food in times of shortage, when better foods were not available[331 ]. The seed is usually cooked before eating, though it can also be eaten raw. It can be eaten whole, though it is more commonly dried, then ground into a powder and used as a thickening in stews etc or mixed with cereals for making bread. In some species, especially many of those classified as 'white oaks', the seeds are low in tannins and have a more or less sweet and agreeable flavour. The seed of most species, however, have a very bitter flavour, due especially to the presence of tannins. In these species there are various processes that can remove or at least reduce the amount of these bitter substances (although other water-soluble substances, including some minerals, will also be removed). Tannins are water-soluble and therefore the easiest way to remove or reduce tannin levels is by soaking in water. A few different methods are listed:- A traditional method of preparing the seed was to bury it in boggy ground overwinter and allow the wet soil to gradually leach the tannins. The germinating seed was dug up in the spring when it would have lost most of its astringency and bitterness. Another method was to wrap the seeds in a cloth bag and place them in a stream for several weeks. Drying the seed and grinding it to a powder before soaking speeds up the process. The fastest method is to use hot water, by cooking the powder and changing the water several times until the cooking water is no longer bitter. Alternatively, you can use cold water (which is reported to produce the best quality flour). In this case, you soak the powdered seed in cold water for 12 - 24 hours then discard the water. Repeat this process for a number of times until the soak water is no longer bitter. The roasted seed of many Quercus species has been used as a coffee substitute. Carbon Farming - Staple Crop: balanced carb.",
