,Attributes,Description,age
0,Latin Name,Theobroma cacao,
1,Common Name,"Cacao, Cocoa Tree",
2,Family,Malvaceae,
3,USDA hardiness,10-12,
4,Known Hazards,Chocolate can cause allergies and migraine in some people[238 ].,
5,Habitats,"An understorey plant of evergreen rainforest in the wet humid tropics, growing in places that are not usually seasonally inundated[303 , 636 ].",
6,Range,"S. America - Brazil, Peru, Colombia, the Guyanas; C. America - Belize, Guatemala, southern Mexico.",
7,Edibility Rating,(5 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(3 of 5),
11,Care (info),"Tender,Moist Soil,Full shade,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Theobroma cacao 9_chocolate_Low Resolution.JPEG, https://pfaf.org/../Admin/PlantImages/Theobroma cacao_Spach.JPEG",
13,Summary,"Theobroma cacao or Cacao is a small, evergreen tree about 8 m in height and 30 cm in trunk diameter. It is native to Central and South America. The leaves are large, simple, and alternate, about 40 cm long and 5-20 cm broad. The flowers, small with pink calyx, occur in clusters on the trunk and older branches. It is pollinated by small flies. Fruits are ovoid, yellow to orange pods containing 20 to 60 seeds each. There are three main types of cacao: Criollio Cacaos, which originated from Central America, red-skinned, highest grade but low-yielding; Trinitario Cacaos, from Trinidad and high grade; and Forastero Cacaos, from the Amazon Basin. The seeds, known as cacao beans, are widely used to make chocolates. It is dried, fermented, and roasted to yield cocoa chocolate and cocoa butter. The fruit pulp can be eaten raw or made into juices and jealous. Although mainly cultivated for food use, cacao also has medicinal uses. It is used to stimulate the nervous system, lower blood pressure, dilates the coronary arteries, and soothes and softens damaged skin. It is also used against anemia, angina, bruises, chapped skin and burns, diarrhea, and leprosy spots. Cacao tree also provides other commodities for local use such as fiber for clothing, thread, and paper, wood for construction and implements, etc., and coverings for houses, among many other items.",
14,Physical Characteristics,"Theobroma cacao is an evergreen Tree growing to 8 m (26ft) by 8 m (26ft) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 10 and is frost tender. The flowers are pollinated by Thrips, Midges, Ants, Aphids. The plant is not self-fertile. Suitable for: medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid and neutral soils and  can grow in very acid soils. It can grow in full shade (deep woodland) semi-shade (light woodland) or no shade. It prefers  moist soil. The plant is not wind tolerant.",
15,Synonyms,,
16,Plant Habitats,,
17,Edible Parts,"Seed: includes nuts, cereals, peas and beans.",
18,Edible Uses,"Oil: Oil,Chocolate: substitutes for chocolate, that is.,Colouring: edible dyes,Drink: not including plant saps, tea or coffee substitutes.,Oil: ",
19,Edible Uses Description,"OilThe dried, fermented and roasted seeds of this plant, called cacao beans, are the source of cocoa, chocolate and cocoa butter[301 ]. These are widely used in the confectionery industry to made chocolate confections, cakes, ice cream, drinks etc[301 ]. The somewhat bitter flavour is usually moderated by adding sugar or other sweeteners[238 ]. The seed contains up to 50% fat[303 ]. The ripe seeds are cured by pressing, fermenting and then drying them[307 ]. The cured seeds are then roasted and ground into a powder to make cocoa[307 ]. A butter-like fat (called cocoa butter) is extracted from the seeds[307 ]. The fruit contains about 20 - 40 seeds surrounded by a thin, succulent pulp with a slightly sweet flavour[416 ]. This pulp is sucked as a sweet snack[301 , 307 ]. It can be made into juices and jellies[416 ]. The seed contains a pigment that is said to be useful as a food colouring[301 ].",
20,Medicinal Uses,"Analgesic: Relieves pain.,Antibacterial: Kills bacteria.,Antidiarrhoeal: Provides symptomatic relief for diarrhoea. Also see Astringent.,Antirheumatic: Treats rheumatism.,Bitter: Increases the appetite and stimulates digestion by acting on the mucous membranes of the mouth. Also increases the flow of bile, stimulates repair of the gut wall lining and regulates the secretion of insulin and glucogen.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Emollient: Softens the skin, causing warmth and moisture.,Hypotensive: Reduces blood pressure, it is used in the treatment of high blood pressure,Leprosy: Used to treat leprosy - a chronic bacterial infection of the skin and superficial nerves (in the skin) caused by Mycobacterium leprae.,Skin: Plants used in miscellaneous treatments for the skin.,Stimulant: Excites or quickens activity of the physiological processes. Faster acting than a tonic but differing from a narcotic in that it does not give a false sense of well-being.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Analgesic  Antibacterial  Antidiarrhoeal  Antirheumatic  Bitter  Diuretic  Emollient  Hypotensive  Leprosy  Skin  Stimulant  TonicAlthough used mainly as a food, cacao does also have some therapeutic value[254 ]. The seed contains a range of medically active constituents including xanthines, a fixed oil and endorphins[254 ]. It is a bitter, stimulant, diuretic herb that stimulates the nervous system, lowers blood pressure and dilates the coronary arteries[238 , 254 ]. Cacao powder and butter are nutritive, the latter also soothes and softens damaged skin[238 ]. The seed is used in central America and the Caribbean as a heart and kidney tonic[254 ]. An infusion of the baked seed-membranes is drunk as a remedy for anaemia[348 ]. Combined with the stems of Chromolaena odorata and the wood of Cecropia obtusa, the seed is applied externally as an emollient in a remedy to extract splinters or prickles embedded in the skin[348 ]. Cacao powder is taken internally in the treatment of angina and high blood pressure[238 ]. The rural people in Amazonas State, Brazil, rub cocoa butter on bruises[303 ]. It is often used to treat chapped skin and burns[238 ]. Research has shown that it can help to counter the bacteria responsible for boils and septicaemia[254 ]. The leaf contains genistic acid. This has been shown to be antirheumatic and analgesic[348 ]. An infusion of the leaf buds is used with incense to treat diarrhoea[348 ]. An infusion of the dry pods is used to decrease leprosy spots[348 ].",
22,Other Uses,"Charcoal: Used for fuel, drawing, deodorant, filter, fertilizer etc.,Cosmetic: Used to improve the physical appearence of a person.,Fibre: Used for making cloth, rope, paper etc.,Fuel: Usually wood, plant materials that have been mentioned as being a good fuel.,Oil: Vegetable oils have many uses, as lubricants, lighting, soap and paint making, waterproofing etc. This does not include the edible oils unless they are also mentioned as having other uses.,Paper: Related to the entry for Fibre, these plants have been specifically mentioned for paper making.,Soap making: Plants used as an ingredient in making soaps. Does not include the essential oils, dyes and oils that are also used in making soap.,String: Plants that can be used for string or can be easily made into a string. See also Fibre. Plants for ropes may be included.,Wood: A list of the trees and shrubs that are noted for having useful wood.",
23,Other Uses Description,"Humid shade garden. Botanic collection. Large conservatory. Agroforestry Uses: The tree is often interplanted with bananas, coconuts and rubber[200 ]. Other Uses The cacao tree provides a wide range of commodities for local peoples including fibre for cloth, thread and paper; wood for construction, making implements etc; coverings for their houses and many other items[254 ]. The ash from pod husks contains potassium oxide, which can be extracted in the form of potassium hydroxide, a useful alkaline in the saponification process[303 ]. The burnt husks can be pounded and made into a paste that has a soapy residue and can be used for washing clothes[307 ]. Cocoa-bean fat from unfermented cocoa beans can be extracted and used in soap making[303 ]. Cacao butter, obtained from the seeds, is used in skin creams, cosmetics and as a suppository base[238 ]. The wood is light, soft and of low durability[419 ]. Of little value, it is sometimes used for fuel or to make charcoal[419 ]. The cocoa bean testa is used for fuel[303 ]. It has a calorific value of 16 000-19 000 BTU/kg, a little higher than that for wood[303 ].",
24,Cultivation Details,"Global Crop: These crops are already grown or traded around the world. The annual value of each is more than $1 billion US Examples include coconuts, almonds, and bananas.,Management: Standard: Plants grow to their standard height. Harvest fruit, seeds, or other products. Non-Destructive management systems.,Other Systems: Multistrata: Multistrata agroforests feature multiple layers of trees often with herbaceous perennials, annual crops, and livestock.",
