,Attributes,Description
0,Latin Name,Galium aparine
1,Common Name,"Goosegrass, Coachweed, Catchweed, Stickywilly"
2,Family,Rubiaceae
3,USDA hardiness,3-7
4,Known Hazards,The sap of the plant can cause contact dermatitis in sensitive people[222]. Can cause severe skin irritation [301].
5,Habitats,Hedgerows and as a weed of cultivated land[7]. Moist and grassy places on most types of soil[17].
6,Range,"Europe, including Britain, from Scandanavia south and east to Spain, N. and W. Asia."
7,Edibility Rating,(2 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,Yes
10,Medicinal Rating,(3 of 5)
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Full shade,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/GaliumAparine.gif, https://pfaf.org/../Admin/PlantImages/GaliumAparine2.gif"
13,Summary,
14,Physical Characteristics,"Galium aparine is a ANNUAL growing to 1.2 m (4ft) by 3 m (9ft 10in).  See above for USDA hardiness. It is hardy to UK zone 3 and is not frost tender.  It is in flower from June to August, and the seeds ripen from August to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Flies, beetles. The plant is self-fertile. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in full shade (deep woodland) semi-shade (light woodland) or no shade. It prefers dry or  moist soil."
15,Synonyms,"Aparine hispida, Aparine vulgaris, Asterophyllum aparine,  Galium charoides"
16,Plant Habitats,Woodland Garden Dappled Shade; Shady Edge; not Deep Shade; Hedgerow;
17,Edible Parts,"Leaves: ,Shoots: "
18,Edible Uses,"Coffee: the various substitutes that can be used instead of coffee.,Tea: the various herb teas that can be used in place of tea, plus the genuine article."
19,Edible Uses Description,"eaThe tender young shoot tips - raw or cooked as a pot-herb[5, 7, 53, 55, 62, 172, 183]. A rather bitter flavour that some people find unpalatable[244], they are best used in the spring[178]. They make a useful addition to vegetable soups[7, 244]. It is said that using this plant as a vegetable has a slimming effect on the body[238]. The roasted seed is a coffee substitute[2, 53, 62]. One of the best substitutes, it merely needs to be dried and lightly roasted and has much the flavour of coffee[4, 115, 183]. A decoction of the whole dried plant gives a drink equal to tea[2, 4]."
20,Medicinal Uses,"Alterative: Causes a gradual beneficial change in the body, usually through improved nutrition and elimination, without having any marked specific action.,Antiphlogistic: Reduces inflammation.,Aperient: A mild laxative.,Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Cancer: Used in the treatment of cancer.,Depurative: Eliminates toxins and purifies the system, especially the blood.,Diaphoretic: Induces perspiration.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Eczema: Used in the treatment of eczema - a chronic health condition that affects the skin, causing redness, dryness, itching and infections.,Febrifuge: Reduces fevers.,Homeopathy: A plant used in homeopathic treatments.,Skin: Plants used in miscellaneous treatments for the skin.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement.,Vulnerary: Promotes the healing of wounds."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Alterative  Antiphlogistic  Aperient  Astringent  Cancer  Depurative  Diaphoretic  Diuretic  Eczema  Febrifuge  Homeopathy  Skin  Tonic  VulneraryGoosegrass has a long history of domestic medicinal use and is also used widely by modern herbalists. A valuable diuretic, it is often taken to treat skin problems such as seborrhoea, eczema and psoriasis, and as a general detoxifying agent in serious illnesses such as cancer[254]. The whole plant, excluding the root, is alterative, antiphlogistic, aperient, astringent, depurative, diaphoretic, diuretic, febrifuge, tonic and vulnerary[4, 7, 9, 21, 165, 218, 222]. It is harvested in May and June as it comes into flower and can be used fresh or dried for later use[4, 238]. It is used both internally and externally in the treatment of a wide range of ailments, including as a poultice for wounds, ulcers and many other skin problems[4, 7, 244], and as a decoction for insomnia and cases where a strong diuretic is beneficial[4]. It has been shown of benefit in the treatment of glandular fever, ME, tonsillitis, hepatitis, cystitis etc[238]. The plant is often used as part of a spring tonic drink with other herbs[4]. A tea made from the plant has traditionally been used internally and externally in the treatment of cancer[4, 218, 222]. One report says that it is better to use a juice of the plant rather than a tea[254]. The effectiveness of this treatment has never been proved or disproved[7]. Both Asperuloside (a terpenoid) and Coumarin (a benzopyrone) occur in some species of Galium. Asperuloside can be converted into prostaglandins (hormone-like compounds that stimulate the uterus and affect blood vessels), making the genus of great interest to the pharmaceutical industry[238]. A homeopathic remedy has been made from the plant[7]."
22,Other Uses,"Cleanser: For various materials. Perhaps best included under separate headings.,Dye: Plants that provide dyes.,Filter: Used to strain out particles from liquids.,Tinder: Used for starting fires. See also Kindling."
23,Other Uses Description,"A red dye is obtained from a decoction of the root[4, 7, 168]. When ingested it can dye the bones red[4]. The dried plant is used as a tinder[99]. The plant can be rubbed on the hands to remove pitch (tar)[99]. The stems are placed in a layer 8cm or more thick and then used as a sieve for filtering liquids[4, 115, 172]."
24,Cultivation Details,
