,Attributes,Description
0,Latin Name,Cotula coronopifolia
1,Common Name,"Brass Buttons, Common brassbuttons"
2,Family,Asteraceae or Compositae
3,USDA hardiness,6-9
4,Known Hazards,None known
5,Habitats,Marshland in Britain[17].
6,Range,S. Africa. Occasionally naturalized in Britain[17].
7,Edibility Rating,(0 of 5)
8,Other Uses,(1 of 5)
9,Weed Potential,No
10,Medicinal Rating,(0 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Wet Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/CotulaCoronopifolia.gif, https://pfaf.org/../Admin/PlantImages/CotulaCoronopifolia2.gif"
13,Summary,
14,Physical Characteristics,"Cotula coronopifolia is a ANNUAL/PERENNIAL growing to 0.1 m (0ft 4in) by 0.5 m (1ft 8in).  See above for USDA hardiness. It is hardy to UK zone 7.  It is in flower from July to August. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist or  wet soil."
15,Synonyms,
16,Plant Habitats,Bog Garden;
17,Edible Uses Description,None known
18,Medicinal Uses,
19,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known
20,Other Uses,Dye: Plants that provide dyes.
21,Other Uses Description,A brassy gold dye is obtained from the whole plant[168].
22,Cultivation Details,
23,Cultivation Details Description,"A marginal plant for the shallow edges of ponds, bog gardens and waterside plantings[200], it succeeds in ordinary soil[1]. Plants are short-lived perennials[188]. The whole plant, when handled, releases an aromatic, pungent smell[245]."
24,Plant Propagation,"Seed - where possible, sow the seed as soon as it is ripe in a cold frame. Stand the pot in 2cm of water in order to keep the soil moist. When they are large enough to handle, prick the seedlings out into individual pots and plant them out into their permanent positions in late spring or early summer. Division of rooted pieces in the spring."
25,Other Names,If available other names are mentioned here
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
27,Found In,Countries where the plant has been found are listed here if the information is available
28,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
