,Attributes,Description
0,Latin Name,Cycloloma atriplicifolium
1,Common Name,Winged Pigweed
2,Family,Chenopodiaceae
3,USDA hardiness,Coming soon
4,Known Hazards,None known
5,Habitats,Sandy soils in deserts[216]. Along the sides of streams and on banks[235].
6,Range,Central and Western N. America - northwards to Manitoba and Quebec. Naturalized in S. Europe[50].
7,Edibility Rating,(2 of 5)
8,Other Uses,(1 of 5)
9,Weed Potential,No
10,Medicinal Rating,(1 of 5)
11,Care (info),"Well drained soil,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/CyclolomaAtriplicifolium.gif, https://pfaf.org/../Admin/PlantImages/noplantimage2.JPG"
13,Summary,
14,Physical Characteristics,"Cycloloma atriplicifolium is a ANNUAL growing to 0.8 m (2ft 7in).  It is in flower from August to September, and the seeds ripen from September to October. The species is hermaphrodite (has both male and female organs) and is pollinated by Wind.  Suitable for: light (sandy) and medium (loamy) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers dry or  moist soil."
15,Synonyms,
16,Plant Habitats,Cultivated Beds;
17,Edible Parts,"Seed: includes nuts, cereals, peas and beans."
18,Edible Uses,
19,Edible Uses Description,"Seed - cooked. It is very small, about 1.5mm in diameter[270], but was used as a staple food by several native North American Indian tribes[257]. It can be ground into a powder and mixed with wheat or other cereals and used in making bread etc. It can also be used as a gruel[61, 105, 161, 257]."
20,Medicinal Uses,"Antirheumatic: Treats rheumatism.,Febrifuge: Reduces fevers."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antirheumatic  FebrifugeThe plant has been used in the treatment of fevers, rheumatism and headaches[216, 257]."
22,Other Uses,Dye: Plants that provide dyes.
23,Other Uses Description,"A pink dye is obtained from the seed[216, 257]."
24,Cultivation Details,
25,Cultivation Details Description,We have almost no information on this species but assume it can be grown as a summer annual in Britain. It probably requires a well-drained fairly light soil in a sunny position[K].
26,Plant Propagation,Seed - we have no information on this plant but suggest sowing the seed in situ in April or May.
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
