,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Solanum aethiopicum,"Mock Tomato, Ethiopian nightshade",Shrub,2.5,10-12,,LMH,N,M,3,2,2.0,Solanum nigrum
1,Solanum ajanhuiri,Ajanhuiri,Perennial,0.0,9-11,,LMH,SN,M,2,0,,Solanum nigrum
2,Solanum americanum,"American Nightshade, American black nightshade",Annual,1.0,0-0,,LMH,N,M,1,0,0.0,Solanum nigrum
3,Solanum andigenum,Andigena,Perennial,0.0,-,,LMH,N,M,2,0,,Solanum nigrum
4,Solanum aviculare,"Kangaroo Apple, New Zealand nightshade",Shrub,1.8,8-11,,LMH,N,M,2,2,2.0,Solanum nigrum
5,Solanum boreale,,Perennial,0.0,-,,LMH,N,M,1,0,,Solanum nigrum
6,Solanum boyacense,,Perennial,0.0,-,,LMH,N,M,1,0,,Solanum nigrum
7,Solanum cari,,Perennial,0.0,-,,LMH,SN,M,1,0,,Solanum nigrum
8,Solanum carolinense,"Horse Nettle, Carolina horsenettle",Perennial,1.0,3-7,,LMH,SN,M,0,2,1.0,Solanum nigrum
9,Solanum chaucha,Chaucha,Perennial,0.0,-,,LMH,SN,M,1,0,,Solanum nigrum
10,Solanum curtilobum,Rucki,Perennial,0.0,-,,LMH,SN,M,2,0,,Solanum nigrum
11,Solanum dulcamara,"Bittersweet. Bittersweet Nightshade, Climbing nightshade, Bittersweet, Deadly Nightshade, Poisonous",Perennial Climber,2.5,4-8,M,LMH,SN,M,0,3,0.0,Solanum nigrum
12,Solanum fendleri,"Wild Potato, Fendler's horsenettle, Texan horsenettle",Perennial,0.0,0-0,,LMH,N,M,3,2,,Solanum nigrum
13,Solanum jamesii,"Colorado Wild Potato, Wild potato",Perennial,0.2,8-11,,LMH,N,M,2,0,,Solanum nigrum
14,Solanum juzepczukii,Rucki,Perennial,0.0,-,,LMH,SN,M,2,0,,Solanum nigrum
15,Solanum kurzii,,Perennial,0.0,-,,LMH,SN,M,1,0,,Solanum nigrum
16,Solanum laciniatum,Kangaroo Apple,Shrub,3.0,8-11,,LMH,N,M,2,2,2.0,Solanum nigrum
17,Solanum linearifolium,Mountain Kangaroo Apple,Shrub,0.0,-,,LMH,N,M,2,0,,Solanum nigrum
18,Solanum liximitante,,Perennial,0.0,-,,LMH,SN,M,1,0,,Solanum nigrum
19,Solanum luteum,,Annual,0.0,-,,LMH,SN,M,1,0,,Solanum nigrum
20,Solanum lycopersicum,"Tomato, Garden Tomato",Annual,2.0,10-12,F,LMH,N,M,5,3,3.0,Solanum nigrum
21,Solanum lyratum,,Perennial Climber,2.0,-,,LMH,N,M,1,2,,Solanum nigrum
22,Solanum maglia,,Perennial,0.0,-,,LMH,N,M,2,0,,Solanum nigrum
23,Solanum melongena,"Aubergine, Eggplant",Perennial,1.0,8-11,,LMH,N,M,3,2,,Solanum nigrum
24,Solanum muricatum,Pepino,Shrub,1.0,8-11,,LMH,N,M,4,0,0.0,Solanum nigrum
25,Solanum paniculatum,"Jurubeba, Nightshade",Shrub,2.0,10-12,F,LMH,SN,M,0,4,0.0,Solanum nigrum
26,Solanum phureja,"Phureja, Nightshade",Perennial,0.0,8-11,,LMH,SN,M,3,0,,Solanum nigrum
27,Solanum piliferum,,Perennial,0.0,-,,LMH,N,M,2,0,,Solanum nigrum
28,Solanum pimpinellifolium,Currant Tomato,Annual/Biennial,1.0,10-12,F,LMH,N,M,4,2,2.0,Solanum nigrum
