,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Embelia ribes,"False black pepper, White-flowered Embelia",Climber,15.0,10-12,F,LMH,S,M,3,4,2.0,Ribes valdivianum
1,Rheum ribes,,Perennial,1.5,5-9,,MH,SN,DM,2,0,,Ribes valdivianum
2,Ribes aciculare,,Shrub,1.0,3-7,,LMH,SN,M,3,0,,Ribes valdivianum
3,Ribes alpinum,Alpine Currant,Shrub,1.2,2-7,M,LMH,SN,M,3,0,4.0,Ribes valdivianum
4,Ribes altissimum,,Shrub,3.0,5-9,,LMH,SN,M,3,0,,Ribes valdivianum
5,Ribes ambiguum,,Shrub,0.6,5-9,,LMH,SN,M,2,0,,Ribes valdivianum
6,Ribes americanum,American Blackcurrant,Shrub,1.8,-,,LMH,SN,M,2,1,,Ribes valdivianum
7,Ribes aureum,Golden Currant,Shrub,2.4,3-8,,LMH,SN,DM,4,1,0.0,Ribes valdivianum
8,Ribes bracteosum,Stink Currant,Shrub,2.5,6-9,,LMH,N,M,2,1,,Ribes valdivianum
9,Ribes burejense,"Bureja gooseberry,",Shrub,1.0,4-8,,LMH,SN,M,4,0,0.0,Ribes valdivianum
10,Ribes californicum,Hillside Gooseberry,Shrub,0.0,6-9,,LMH,N,M,2,0,,Ribes valdivianum
11,Ribes cereum,Wax Currant,Shrub,1.8,4-8,,LMH,N,DM,2,1,,Ribes valdivianum
12,Ribes curvatum,Granite gooseberry,Shrub,1.0,6-9,,LMH,SN,M,3,0,,Ribes valdivianum
13,Ribes cynosbati,"Dogberry, Eastern prickly gooseberry",Shrub,1.5,0-0,,LMH,SN,M,3,1,0.0,Ribes valdivianum
14,Ribes diacanthum,Siberian currant,Shrub,1.8,0-0,,LMH,SN,M,2,0,,Ribes valdivianum
15,Ribes distans,,Shrub,0.6,4-8,,LMH,SN,M,2,0,,Ribes valdivianum
16,Ribes divaricatum,"Coastal Black Gooseberry, Spreading gooseberry, Parish's gooseberry, Straggly gooseberry",Shrub,2.7,4-8,,LMH,SN,M,4,1,2.0,Ribes valdivianum
17,Ribes fasciculatum,,Shrub,1.5,4-8,,LMH,SN,M,1,0,,Ribes valdivianum
18,Ribes fragrans,,Shrub,0.6,3-7,,LMH,SN,M,3,0,,Ribes valdivianum
19,Ribes gayanum,,Shrub,1.5,7-10,,LMH,SN,M,3,0,,Ribes valdivianum
20,Ribes glaciale,,Shrub,3.0,-,,LMH,SN,M,2,0,,Ribes valdivianum
21,Ribes glandulosum,Skunk Currant,Shrub,0.4,-,,LMH,SN,M,2,1,3.0,Ribes valdivianum
22,Ribes griffithii,,Shrub,2.5,-,,LMH,SN,M,2,0,,Ribes valdivianum
23,Ribes himalense,,Shrub,2.0,5-9,,LMH,SN,M,3,1,,Ribes valdivianum
24,Ribes hirtellum,"Currant-Gooseberry, Hairystem gooseberry",Shrub,1.0,4-8,,LMH,N,M,3,0,0.0,Ribes valdivianum
25,Ribes horridum,,Shrub,1.5,-,,LMH,SN,M,3,0,,Ribes valdivianum
26,Ribes hudsonianum,"Hudson Bay Currant, Northern black currant, Western black currant",Shrub,1.0,0-0,,LMH,SN,M,2,1,,Ribes valdivianum
27,Ribes inebrians,Whisky Currant,Shrub,2.0,4-8,,LMH,SN,M,2,1,,Ribes valdivianum
28,Ribes inerme,"Whitestem Gooseberry, Klamath gooseberry",Shrub,2.0,5-9,,LMH,SN,M,2,0,,Ribes valdivianum
29,Ribes irriguum,Idaho Gooseberry,Shrub,3.0,-,,LMH,SN,M,2,1,,Ribes valdivianum
