,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Aspidistra elatior,"Aspidistra, Cast Iron Plant",Perennial,0.6,7-11,S,LMH,FS,DM,0,2,3.0,Convallaria keiskei
1,Clintonia borealis,Bluebeard,Perennial,0.3,3-7,,LM,FS,M,2,1,2.0,Convallaria keiskei
2,Clintonia udensis,,Perennial,0.3,3-7,,LM,FS,M,2,0,,Convallaria keiskei
3,Clintonia umbellulata,"Speckled Wood Lily, White clintonia",Perennial,0.2,4-8,,LM,FS,M,2,0,,Convallaria keiskei
4,Convallaria majalis,"Lily Of The Valley, European lily of the valley",Perennial,0.2,2-7,F,LMH,FSN,DMWe,1,3,3.0,Convallaria keiskei
5,Liriope graminifolia,Lilyturf,Perennial,0.3,7-10,,LM,SN,DM,2,1,2.0,Convallaria keiskei
6,Liriope minor,,Perennial,0.3,7-10,,LM,SN,DM,2,1,2.0,Convallaria keiskei
7,Liriope muscari,"Lilyturf, Big blue lilyturf, Border Grass, Blue Lilyturf, Liriope",Perennial,0.3,5-10,S,LM,SN,DM,2,1,2.0,Convallaria keiskei
8,Liriope spicata,"Lily Turf, Creeping liriope, Creeping Lilyturf",Perennial,0.3,4-10,F,LM,SN,DM,2,1,2.0,Convallaria keiskei
9,Maianthemum canadense,"Canada Beadruby, Canada mayflower",Perennial,0.1,3-7,F,LMH,FS,M,1,1,2.0,Convallaria keiskei
10,Maianthemum dilatatum,"Wild Lily Of The Valley, False lily of the valley",Perennial,0.2,3-7,,LMH,FS,M,2,1,,Convallaria keiskei
11,Ophiopogon japonicus,"Snake's Beard, Dwarf lilyturf, Mondo Grass, Monkey Grass, Dwarf Lilyturf",Perennial,0.3,7-11,S,LM,SN,MWeWa,2,3,2.0,Convallaria keiskei
12,Polygonatum biflorum,Small Solomon's Seal,Perennial,1.0,3-7,,LMH,FS,M,2,1,2.0,Convallaria keiskei
13,Polygonatum cirrhifolium,,Perennial,1.2,-,,LMH,FS,M,2,2,,Convallaria keiskei
14,Polygonatum commutatum,"King Solomon's Seal, Smooth Solomon's seal",Perennial,2.0,4-8,,LMH,FS,M,2,1,1.0,Convallaria keiskei
15,Polygonatum cyrtonema,,Perennial,0.0,-,,LMH,FS,M,0,2,,Convallaria keiskei
16,Polygonatum falcatum,,Perennial,0.6,4-8,,LMH,FS,DM,2,1,0.0,Convallaria keiskei
17,Polygonatum humile,,Perennial,0.3,4-8,,LMH,FS,M,2,1,,Convallaria keiskei
18,Polygonatum inflatum,,Perennial,0.6,-,,LMH,FS,M,2,1,,Convallaria keiskei
19,Polygonatum involucratum,,Perennial,0.3,-,,LMH,FS,M,2,0,,Convallaria keiskei
20,Polygonatum kingianum,,Perennial,2.0,-,,LMH,FS,M,0,2,,Convallaria keiskei
21,Polygonatum lasianthum,,Perennial,0.6,-,,LMH,FS,M,2,0,,Convallaria keiskei
22,Polygonatum macropodum,,Perennial,1.0,-,,LMH,FS,M,2,1,,Convallaria keiskei
23,Polygonatum maximowiczii,,Perennial,1.0,-,,LMH,FS,M,2,0,,Convallaria keiskei
24,Polygonatum multiflorum,"Solomon's Seal, Eurasian Solomon's seal",Perennial,1.2,4-8,,LMH,FS,DM,2,3,3.0,Convallaria keiskei
25,Polygonatum odoratum,Solomon's Seal,Perennial,0.9,4-8,M,LMH,FS,DM,2,3,,Convallaria keiskei
26,Polygonatum odoratum thunbergii,,Perennial,0.5,4-8,,LMH,FS,M,2,0,,Convallaria keiskei
27,Polygonatum pubescens,Hairy Solomon's Seal,Perennial,1.0,3-7,,LMH,FS,M,2,1,,Convallaria keiskei
28,Polygonatum sibiricum,Huang Jing,Perennial,1.0,3-7,,LMH,FS,M,2,2,1.0,Convallaria keiskei
