,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Lathyrus alatus,,Perennial,0.6,-,,LMH,SN,M,1,0,,Lathyrus ochroleucas
1,Lathyrus aphaca,Yellow-Flowered Pea,Annual,0.9,-,,LMH,N,DM,1,1,,Lathyrus ochroleucas
2,Lathyrus cicera,"Chickling Vetch, Red pea",Annual,0.0,0-0,,LMH,N,M,1,0,,Lathyrus ochroleucas
3,Lathyrus davidii,,Perennial,1.2,5-9,,LMH,SN,M,1,0,,Lathyrus ochroleucas
4,Lathyrus japonicus,"Beach Pea, Smallflower beach pea",Perennial,0.6,3-7,,LMH,N,DM,2,0,,Lathyrus ochroleucas
5,Lathyrus japonicus maritimus,Beach Pea,Perennial,0.6,3-7,,LMH,N,DM,2,0,3.0,Lathyrus ochroleucas
6,Lathyrus latifolius,"Perennial Sweet Pea, Perennial pea",Perennial Climber,2.0,5-9,F,LMH,SN,DM,1,0,2.0,Lathyrus ochroleucas
7,Lathyrus linifolius montanus,Bitter Vetch,Perennial,0.6,5-9,,LMH,SN,M,2,0,3.0,Lathyrus ochroleucas
8,Lathyrus nervosus,Lord Anson's Pea,Perennial Climber,0.5,8-11,,LMH,N,M,2,0,,Lathyrus ochroleucas
9,Lathyrus ochrus,Cyprus Vetch,Annual,0.6,-,,LMH,N,DM,1,0,,Lathyrus ochroleucas
10,Lathyrus odoratus,"Sweet Pea, Wild Pea,Vetchling",Annual Climber,2.0,2-11,F,LMH,SN,M,1,0,3.0,Lathyrus ochroleucas
11,Lathyrus ornatus,Bush Vetchling,Perennial,0.3,3-7,,LMH,N,DM,1,1,,Lathyrus ochroleucas
12,Lathyrus palustris,"Slenderstem Peavine, Marsh pea",Perennial Climber,1.2,4-8,,LMH,N,MWe,1,0,,Lathyrus ochroleucas
13,Lathyrus polymorphus,"Manystem Peavine, Hoary pea",Perennial,0.4,0-0,,LMH,N,M,1,0,,Lathyrus ochroleucas
14,Lathyrus pratensis,Meadow Vetchling,Perennial,1.2,4-8,,LMH,N,MWe,0,1,1.0,Lathyrus ochroleucas
15,Lathyrus quinquenervius,,Perennial,0.6,-,,LMH,N,MWe,1,0,,Lathyrus ochroleucas
16,Lathyrus sativus,"Chickling Pea, White pea",Annual,0.6,0-0,,LMH,N,M,2,1,3.0,Lathyrus ochroleucas
17,Lathyrus sylvestris,"Flat pea, Wood pea",Perennial Climber,1.5,6-9,F,LMH,SN,M,0,0,3.0,Lathyrus ochroleucas
