,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Jeffersonia diphylla,"Twinleaf, Rheumatism Root",Perennial,0.2,5-8,S,LM,FS,M,0,2,,Rheum tataricum
1,Rheum × hybridum,Garden Rhubarb,Perennial,1.5,3-8,M,LMH,SN,M,4,3,1.0,Rheum tataricum
2,Rheum australe,Himalayan Rhubarb,Perennial,3.0,5-9,,MH,SN,M,3,3,2.0,Rheum tataricum
3,Rheum compactum,,Perennial,0.5,5-9,,MH,SN,M,2,0,,Rheum tataricum
4,Rheum coreanum,,Perennial,0.0,-,,MH,SN,M,0,1,,Rheum tataricum
5,Rheum nobile,Sikkim Rhubarb,Perennial,1.5,6-9,,MH,SN,M,3,2,1.0,Rheum tataricum
6,Rheum officinale,Chinese Rhubarb,Perennial,2.0,6-9,,MH,SN,M,1,3,3.0,Rheum tataricum
7,Rheum palmatum,"Turkey Rhubarb, Chinese Rhubarb - Da Huang, Chinese rhubarb",Perennial,3.0,6-9,,MH,SN,M,3,5,2.0,Rheum tataricum
8,Rheum palmatum tanguticum,Da Huang,Perennial,2.0,5-9,,MH,SN,M,3,5,0.0,Rheum tataricum
9,Rheum rhaponticum,"Rhubarb, Garden rhubarb",Perennial,1.2,3-7,,MH,SN,M,2,3,3.0,Rheum tataricum
10,Rheum ribes,,Perennial,1.5,5-9,,MH,SN,DM,2,0,,Rheum tataricum
11,Rheum spiciforme,,Perennial,0.3,-,,MH,SN,M,2,1,,Rheum tataricum
