,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Origanum compactum,,Perennial,0.3,-,,LMH,N,DM,1,0,,Origanum syriacum
1,Origanum dictamnus,"Dittany Of Crete, Hop Marjoram",Perennial,0.2,7-9,M,LMH,N,DM,2,1,,Origanum syriacum
2,Origanum glandulosum,,Perennial,0.0,-,,LMH,N,DM,1,0,,Origanum syriacum
3,Origanum isthmicum,,Perennial,0.0,-,,LMH,SN,DM,1,0,,Origanum syriacum
4,Origanum majorana,Sweet Marjoram,Perennial,0.6,6-9,,LMH,SN,DM,3,3,3.0,Origanum syriacum
5,Origanum onites,Pot Marjoram,Perennial,0.3,7-10,,LMH,SN,DM,3,1,2.0,Origanum syriacum
6,Origanum virens,,Perennial,1.0,-,,LMH,SN,DM,1,0,,Origanum syriacum
7,Origanum vulgare,"Oregano, Pot Marjoram",Perennial,0.6,4-10,M,LMH,SN,DM,4,3,5.0,Origanum syriacum
8,Origanum vulgare hirtum,Greek Oregano,Perennial,0.6,4-8,,LMH,SN,DM,4,3,3.0,Origanum syriacum
9,Origanum x hybridum,,Perennial,0.3,7-10,,LMH,SN,DM,1,0,,Origanum syriacum
