,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Dioscorea alata,"Water Yam, Purple yam, Greater yam, White yam",Perennial Climber,15.0,10-12,F,LMH,S,M,4,1,2.0,Dioscorea batatas
1,Dioscorea bulbifera,"Aerial Yam, Air Potato",Perennial Climber,10.0,9-12,F,LMH,SN,M,4,2,0.0,Dioscorea batatas
2,Dioscorea cayennensis,"Yellow Yam, Yellow Guinea yam",Perennial Climber,10.0,10-12,F,LM,SN,M,4,0,0.0,Dioscorea batatas
3,Dioscorea deltoidea,Yam,Perennial Climber,3.0,-,,LMH,SN,M,2,2,2.0,Dioscorea batatas
4,Dioscorea esculenta,"Lesser Yam, Potato Yam, Chinese Yam, Wild Yam",Perennial Climber,3.0,8-12,F,LM,SN,M,4,0,0.0,Dioscorea batatas
5,Dioscorea japonica,"Glutinous Yam, Japanese yam",Perennial Climber,3.0,7-12,,LMH,N,M,4,2,0.0,Dioscorea batatas
6,Dioscorea kamoonensis,,Perennial Climber,2.5,-,,LMH,N,M,2,1,,Dioscorea batatas
7,Dioscorea tokoro,,Perennial Climber,0.0,-,,LMH,N,M,2,2,,Dioscorea batatas
8,Dioscorea trifida,"Cush Cush Yam, Sweet yam",Perennial Climber,3.0,10-12,F,LMH,SN,M,4,0,2.0,Dioscorea batatas
9,Dioscorea villosa,Wild Yam,Perennial Climber,3.0,5-9,,LMH,N,M,2,4,,Dioscorea batatas
