,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Cardamine impatiens,Narrowleaf bittercress,Annual/Biennial,0.6,4-8,,LMH,SN,MWe,2,1,0.0,Impatiens balsamina
1,Impatiens aurella,Paleyellow touch-me-not,Annual,0.0,0-0,,LMH,SN,M,2,2,2.0,Impatiens balsamina
2,Impatiens capensis,Jewelweed,Annual,1.2,-,F,LMH,SN,M,3,2,2.0,Impatiens balsamina
3,Impatiens ecalcarata,,Annual,0.0,-,,LMH,SN,M,2,2,2.0,Impatiens balsamina
4,Impatiens edgeworthii,,Annual,0.6,-,,LMH,SN,M,0,0,1.0,Impatiens balsamina
5,Impatiens glandulifera,"Jewelweed, Ornamental jewelweed",Annual,1.5,5-9,F,LMH,SN,M,3,1,2.0,Impatiens balsamina
6,Impatiens noli-tangere,Touch-Me-Not,Annual,1.0,5-9,,LMH,SN,M,3,2,,Impatiens balsamina
7,Impatiens occidentalis,,Annual,0.0,-,,LMH,SN,M,3,2,2.0,Impatiens balsamina
8,Impatiens pallida,"Pale Jewelweed, Pale touch-me-not",Annual,1.5,7-10,,LMH,SN,M,3,3,2.0,Impatiens balsamina
9,Impatiens parviflora,Smallflower touchmenot,Annual,1.0,0-0,,LMH,SN,M,2,2,2.0,Impatiens balsamina
10,Impatiens sulcata,,Annual,1.5,-,,LMH,SN,M,2,0,,Impatiens balsamina
11,Impatiens textori,,Annual,0.6,-,,LMH,SN,MWe,1,0,,Impatiens balsamina
