,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Achillea ageratum,"Mace, Sweet-nancy",Perennial,0.6,6-9,,LMH,N,DM,2,0,,Aster cordifolius
1,Achillea erba-rotta moschata,Musk Milfoil,Perennial,0.2,5-9,,LMH,N,DM,0,2,,Aster cordifolius
2,Achillea millefolium,"Yarrow, Boreal yarrow, California yarrow, Giant yarrow, Coast yarrow, Western yarrow, Pacific yarrow",Perennial,0.6,4-8,F,LMH,SN,DM,3,4,4.0,Aster cordifolius
3,Achillea ptarmica,"Sneeze-Wort, Sneezeweed",Perennial,0.6,3-9,F,LMH,N,M,2,1,2.0,Aster cordifolius
4,Achillea santolina,,Perennial,0.3,-,,LMH,N,DM,0,1,1.0,Aster cordifolius
5,Achillea sibirica,Siberian Yarrow,Perennial,0.5,5-9,,LMH,N,DM,1,1,,Aster cordifolius
6,Acmella oleracea,"Toothache plant, Paracress",Perennial,0.4,9-11,F,LMH,N,M,3,3,2.0,Aster cordifolius
7,Acourtia microcephala,Sacapellote,Perennial,1.4,7-10,,LM,N,DM,0,1,,Aster cordifolius
8,Actinea acaulis arizonica,,,0.0,-,,LMH,SN,M,0,0,,Aster cordifolius
9,Ageratina altissima,"White Snakeroot, Richweed",Perennial,2.0,5-9,,LMH,SN,M,0,2,0.0,Aster cordifolius
10,Ageratina aromatica,,Perennial,1.5,4-8,,LMH,SN,M,1,1,,Aster cordifolius
11,Ageratina herbacea,Fragrant Snakeroot,Perennial,2.0,5-9,,LMH,SN,M,0,1,,Aster cordifolius
12,Ageratina ligustrina,,Shrub,5.0,9-11,,LMH,N,M,0,0,,Aster cordifolius
13,Ageratina occidentalis,Western Snakeroot,Perennial,0.7,5-9,,LMH,SN,M,0,1,,Aster cordifolius
14,Ageratina rugosum,,,0.0,-,,LMH,SN,M,0,0,,Aster cordifolius
15,Ageratum conyzoides,"Goatweed, Tropical whiteweed",Annual,1.0,8-11,,LMH,N,M,0,3,2.0,Aster cordifolius
16,Ageratum houstonianum,"Ageratum, Bluemink, Floss Flower, Garden",Annual,0.3,0-0,M,LMH,N,DM,0,1,,Aster cordifolius
17,Agoseris aurantiaca,"Mountain Dandelion, Orange agoseris",Perennial,0.6,0-0,,Lm,N,DM,2,1,,Aster cordifolius
18,Agoseris glauca,"Mountain Dandelion, Pale agoseris, False agoseris",Perennial,0.6,0-0,,Lm,N,DM,1,1,1.0,Aster cordifolius
19,Ambrosia artemesiifolia,"Roman Wormwood, Bitterweed, Blackweed, Carrot Weed, Hay Fever Weed, Stickeweed, Tassel Weed, Wild Ta",Annual,0.9,4-8,M,LMH,SN,M,2,3,1.0,Aster cordifolius
20,Ambrosia trifida,"Giant Ragweed, Great ragweed, Texan great ragweed, Bitterweed, Bloodweed, Buffalo Weed, Horse Cane",Annual,2.0,1-11,M,LMH,SN,M,1,3,1.0,Aster cordifolius
21,Anacyclus pyrethrum,"Mount Atlas Daisy, Chamomile Spanish, Pellitory",Perennial,0.3,5-7,M,LM,N,M,0,2,,Aster cordifolius
22,Anaphalis margaritacea,"Pearly Everlasting, Western pearly everlasting",Perennial,0.9,3-7,,LM,SN,DM,1,2,1.0,Aster cordifolius
23,Antennaria dioica,"Catsfoot, Stoloniferous pussytoes",Perennial,0.1,4-8,,L,N,DM,0,2,2.0,Aster cordifolius
24,Anthemis arvensis,Corn Chamomile,Annual,0.4,4-8,,LMH,N,DM,0,2,2.0,Aster cordifolius
25,Anthemis cotula,"Mayweed, Stinking chamomile",Annual,0.6,4-8,,MH,N,DM,1,2,1.0,Aster cordifolius
26,Anthemis tinctoria,"Yellow Camomile, Golden chamomile, Dyers' Chamomile, Golden Marguerite",Perennial,0.8,4-6,,LMH,N,DM,0,1,2.0,Aster cordifolius
27,Arctium lappa,"Great Burdock, Gobo",Biennial,2.0,3-7,,LMH,SN,M,4,5,2.0,Aster cordifolius
28,Arctium minus,Lesser Burdock,Biennial,1.0,4-8,,LMH,SN,M,3,5,4.0,Aster cordifolius
29,Argyranthemum foeniculaceum,,Perennial,1.0,8-11,,LMH,N,DM,1,0,,Aster cordifolius
