,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Zanthoxylum ailanthoides,,Tree,18.0,8-11,,LMH,SN,M,2,1,,Zanthoxylum schinifolium
1,Zanthoxylum alatum,Winged Prickly Ash,Shrub,4.0,5-9,,LMH,SN,M,3,2,3.0,Zanthoxylum schinifolium
2,Zanthoxylum americanum,"Prickly Ash - Northern, Common pricklyash, Northern Prickly Ash",Shrub,4.0,3-7,M,LMH,SN,M,2,3,2.0,Zanthoxylum schinifolium
3,Zanthoxylum beecheyanum,,Shrub,0.8,-,,LMH,SN,M,2,1,,Zanthoxylum schinifolium
4,Zanthoxylum bungeanum,,Shrub,6.0,-,,LMH,SN,M,2,3,,Zanthoxylum schinifolium
5,Zanthoxylum clava-herculis,"Hercules Club. Prickly Ash - Southern, Hercules' club, Southern Prickly Ash",Shrub,3.0,7-11,M,LMH,SN,M,2,3,2.0,Zanthoxylum schinifolium
6,Zanthoxylum coreanum,,Shrub,0.0,-,,LMH,SN,M,1,1,,Zanthoxylum schinifolium
7,Zanthoxylum nitidum,,Climber,0.0,-,,LMH,SN,M,0,2,1.0,Zanthoxylum schinifolium
8,Zanthoxylum piperitum,Japanese Pepper Tree,Shrub,2.0,5-9,,LMH,SN,M,3,2,1.0,Zanthoxylum schinifolium
9,Zanthoxylum planispinum,Winged Prickly Ash,Shrub,3.5,5-9,,LMH,SN,M,3,2,,Zanthoxylum schinifolium
