,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Abobra tenuifolia,Cranberry Gourd,Perennial Climber,3.5,8-11,,LM,N,DM,1,0,,Cucurbita digitata
1,Acanthosicyos horridus,Naras. Butterpips,Perennial,1.0,9-11,F,LM,N,DM,3,2,2.0,Cucurbita digitata
2,Benincasa hispida,Wax Gourd,Annual,6.0,9-11,,LMH,N,M,3,3,1.0,Cucurbita digitata
3,Bryonia alba,White Bryony,Perennial Climber,4.0,5-9,F,LMH,SN,M,1,2,0.0,Cucurbita digitata
4,Bryonia dioica,"Red Bryony, Cretan bryony",Perennial Climber,3.5,5-9,F,LMH,SN,M,1,2,,Cucurbita digitata
5,Citrullus colocynthis,"Perennial egusi, Bitter-apple",Perennial,3.0,10-12,F,LM,N,DM,3,2,3.0,Cucurbita digitata
6,Citrullus lanatus,Water Melon,Annual,0.5,8-11,,LM,N,DM,4,3,1.0,Cucurbita digitata
7,Coccinia grandis,Ivy Gourd,Perennial,3.0,8-11,,LMH,N,M,2,2,0.0,Cucurbita digitata
8,Cucumis anguria,"Gherkin, West Indian gherkin",Annual Climber,2.4,9-11,,LMH,N,M,3,1,0.0,Cucurbita digitata
9,Cucumis melo,"Melon, Cantaloupe",Annual Climber,1.5,9-11,,LMH,N,M,4,2,0.0,Cucurbita digitata
10,Cucumis melo agrestis,Wild Melon,Annual Climber,1.5,9-11,,LMH,N,M,3,2,,Cucurbita digitata
11,Cucumis melo cantalupensis,Cantaloupe Melon,Annual Climber,1.5,9-11,,LMH,N,M,4,2,,Cucurbita digitata
12,Cucumis melo chito,Orange Melon,Annual Climber,1.5,9-11,,LMH,N,M,3,2,,Cucurbita digitata
13,Cucumis melo conomon,Pickling Melon,Annual Climber,1.5,9-11,,LMH,N,M,4,2,,Cucurbita digitata
14,Cucumis melo flexuosus,Serpent Melon,Annual Climber,1.5,9-11,,LMH,N,M,4,2,,Cucurbita digitata
15,Cucumis melo inodorus,Honeydew Melon,Annual Climber,1.5,9-11,,LMH,N,M,4,2,,Cucurbita digitata
16,Cucumis melo momordica,Snap Melon,Annual Climber,1.5,9-11,,LMH,N,M,4,2,,Cucurbita digitata
17,Cucumis metuliferus,"Horned Cucumber, African horned cucumber",Annual Climber,1.5,9-11,,LMH,N,M,2,2,1.0,Cucurbita digitata
18,Cucumis sativus,"Cucumber, Garden cucumber",Annual Climber,2.0,9-11,,LMH,N,M,4,2,2.0,Cucurbita digitata
19,Cucurbita argyrosperma,Cushaw Pumpkin,Annual Climber,0.5,2-11,,LMH,SN,M,4,2,1.0,Cucurbita digitata
20,Cucurbita ficifolia,"Malabar Gourd, Figleaf gourd",Perennial Climber,0.0,9-11,F,LMH,SN,MWe,3,2,1.0,Cucurbita digitata
21,Cucurbita foetidissima,"Buffalo Gourd, Missouri gourd",Perennial Climber,6.0,6-11,F,LMH,SN,DM,3,2,2.0,Cucurbita digitata
22,Cucurbita maxima,Winter Squash,Annual Climber,0.6,2-11,F,LMH,SN,M,5,3,2.0,Cucurbita digitata
23,Cucurbita moschata,"Squash, Crookneck squash",Annual Climber,0.6,2-11,F,LMH,SN,M,5,3,1.0,Cucurbita digitata
24,Cucurbita pepo,"Pumpkin, Field pumpkin, Ozark melon, Texas gourd",Annual Climber,0.6,2-11,F,LMH,SN,M,4,3,2.0,Cucurbita digitata
25,Cyclanthera brachystachya,Cuchinito,Annual,3.0,9-11,,LMH,S,M,1,0,,Cucurbita digitata
26,Cyclanthera pedata,"Achocha, Caihua, Caygua, Cayua, Korila, Wild Cucumber",Annual,4.5,9-11,F,LMH,SN,M,3,4,1.0,Cucurbita digitata
27,Ecballium elaterium,Squirting Cucumber,Perennial,0.3,8-11,,LMH,N,DM,0,2,,Cucurbita digitata
28,Echinocystis lobata,Wild Cucumber,Annual,8.0,0-0,F,LMH,N,M,0,1,1.0,Cucurbita digitata
