,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Aralia chinensis,"Chinese Angelica Tree, Pumila Spirea, Chinese Astilbe",Shrub,3.5,4-8,M,LMH,FS,M,2,2,,Aralia elata
1,Aralia continentalis,Manchurian Spikenard,Perennial,2.0,7-10,,LMH,FS,M,2,0,,Aralia elata
2,Aralia cordata,Udo,Perennial,1.8,4-9,,LMH,FS,M,4,2,0.0,Aralia elata
3,Aralia hispida,Bristly Sarsaparilla,Shrub,1.0,3-7,,LMH,SN,DM,2,1,2.0,Aralia elata
4,Aralia mandschurica,Manchurian Angelica Tree,Shrub,3.5,4-8,,LMH,SN,M,2,2,,Aralia elata
5,Aralia nudicaulis,Wild Sarsaparilla,Perennial,0.4,4-8,,LMH,FS,M,4,3,3.0,Aralia elata
6,Aralia racemosa,American Spikenard,Perennial,1.8,4-8,,LMH,FS,M,3,3,2.0,Aralia elata
7,Aralia schmidtii,Sakhalin Spikenard,Perennial,3.0,4-8,,LMH,FS,M,2,0,,Aralia elata
8,Aralia spinosa,"Hercule's Club, Aralia spinosa, American Angelica Tree, Hercules' Club, Devil's Walking Stick",Tree,9.0,5-9,S,LMH,FS,M,2,2,2.0,Aralia elata
9,Eleutherococcus chiisanensis,,Shrub,0.0,-,,LMH,SN,M,2,0,,Aralia elata
10,Eleutherococcus divaricatus,,Shrub,3.5,5-9,,LMH,SN,M,2,0,,Aralia elata
11,Eleutherococcus gracylistylus,Wu Jia Pi,Shrub,3.0,5-9,,LMH,SN,M,1,3,,Aralia elata
12,Eleutherococcus innovans,Taka-No-Tsume,Tree,6.0,6-9,,LMH,N,M,1,0,,Aralia elata
13,Eleutherococcus japonicus,,Shrub,3.0,-,,LMH,SN,M,1,0,,Aralia elata
14,Eleutherococcus senticosus,Siberian Ginseng,Shrub,2.0,3-7,S,LMH,SN,M,2,5,,Aralia elata
15,Eleutherococcus seoulensis,,Shrub,0.0,-,,LMH,SN,M,1,0,,Aralia elata
16,Eleutherococcus sessiliflorus,,Shrub,4.5,4-8,,LMH,SN,M,2,3,,Aralia elata
17,Eleutherococcus sieboldianus,"Ukogi, Five Leafed Aralia",Shrub,3.0,4-8,S,LMH,SN,M,3,0,2.0,Aralia elata
18,Eleutherococcus spinosus,,Shrub,3.0,4-8,,LMH,SN,M,2,2,2.0,Aralia elata
19,Eleutherococcus trifoliatus,,Shrub,6.0,6-9,,LMH,SN,M,1,1,,Aralia elata
20,Hedera helix,"Ivy, English ivy, Algerian ivy, Baltic Ivy, Common Ivy",Climber,15.0,5-11,M,LMH,FSN,MWe,0,3,4.0,Aralia elata
21,Hedera nepalensis,Nepal Ivy,Climber,15.0,7-10,M,LMH,FSN,MWe,0,2,,Aralia elata
22,Kalopanax sciadophylloides,,Tree,0.0,-,,LMH,SN,M,1,0,,Aralia elata
23,Kalopanax septemlobus,"Tree Aralia, Castor aralia",Tree,25.0,4-8,S,LMH,SN,M,2,1,2.0,Aralia elata
24,Kirkophytum lyallii,,Perennial,0.2,-,,LMH,SN,M,1,0,,Aralia elata
25,Oplopanax horridus,Devil's Club,Shrub,2.0,4-8,,LMH,FS,M,2,2,1.0,Aralia elata
26,Panax ginseng,"Ginseng, Chinese ginseng",Perennial,0.8,5-9,,LMH,FS,M,2,5,,Aralia elata
27,Panax japonicus,Japanese Ginseng,Perennial,0.6,-,,LMH,FS,M,1,1,1.0,Aralia elata
28,Panax pseudoginseng,"Ginseng, Japanese ginseng",Perennial,1.0,5-9,S,LMH,FS,M,1,3,,Aralia elata
