,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Astilbe chinensis,"Pumila Spirea,Chinese Astilbe",Perennial,0.7,4-8,M,LMH,S,MWe,1,0,3.0,Saxifraga micranthidifolia
1,Astilbe longicarpa,,Perennial,1.0,0-0,,LMH,S,M,1,0,2.0,Saxifraga micranthidifolia
2,Astilbe thunbergii,Astilbe,Perennial,0.5,4-9,M,LMH,SN,M,1,0,3.0,Saxifraga micranthidifolia
3,Bergenia ciliata,,Perennial,0.3,6-9,,LMH,SN,M,1,2,3.0,Saxifraga micranthidifolia
4,Bergenia cordifolia,"Siberian-tea, Pigsqueak, Heartleaf Bergenia",Perennial,0.3,3-9,M,LMH,FSN,M,0,0,3.0,Saxifraga micranthidifolia
5,Bergenia crassifolia,Siberian Tea,Perennial,0.3,3-7,,LMH,FSN,M,2,0,3.0,Saxifraga micranthidifolia
6,Bergenia purpurascens,,Perennial,0.5,4-8,,LMH,SN,M,0,2,3.0,Saxifraga micranthidifolia
7,Chrysosplenium alternifolium,"Golden Saxifrage, Alternate-leaf golden saxifrage, Iowa golden saxifrage",Perennial,0.3,4-8,,LMH,SN,MWe,2,0,3.0,Saxifraga micranthidifolia
8,Chrysosplenium americanum,"Water Mat, American golden saxifrage",Perennial,0.1,3-7,,LMH,SN,MWe,1,0,2.0,Saxifraga micranthidifolia
9,Chrysosplenium carnosum,,Perennial,0.1,-,,LMH,SN,MWe,0,2,,Saxifraga micranthidifolia
10,Chrysosplenium oppositifolium,Golden Saxifrage,Perennial,0.2,4-8,,LMH,SN,MWe,2,0,3.0,Saxifraga micranthidifolia
11,Darmera peltata,"Umbrella Plant, Indian rhubarb, Indian Rubarb, Indian Rubarb",Perennial,1.2,5-8,M,LMH,SN,WeWa,2,0,3.0,Saxifraga micranthidifolia
12,Heuchera americana,"Rock Geranium, American alumroot, Alumroot, Coral Bells, Rock Geranium",Perennial,0.5,4-9,M,LM,SN,M,0,3,2.0,Saxifraga micranthidifolia
13,Heuchera cylindrica,"Alum Root, Roundleaf alumroot, Alpine alumroot, Beautiful alumroot, Poker alumroot",Perennial,0.5,4-8,,LM,SN,M,1,2,3.0,Saxifraga micranthidifolia
14,Heuchera diversifolia,"Alum Root, Crevice alumroot",Perennial,0.6,4-8,,LM,SN,M,1,1,3.0,Saxifraga micranthidifolia
15,Heuchera glabra,Alpine Heuchera,Perennial,0.6,4-8,,LM,SN,M,1,1,3.0,Saxifraga micranthidifolia
16,Heuchera micrantha,"Alum Root, Crevice alumroot, Hartweg's alumroot, Coral Bells",Perennial,0.7,4-9,F,LM,SN,M,1,2,3.0,Saxifraga micranthidifolia
17,Heuchera sanguinea,"Alum Root, Coralbells, Crimson Bells",Perennial,0.5,4-10,M,LM,SN,M,0,0,3.0,Saxifraga micranthidifolia
18,Heuchera versicolor,Pink alumroot,Perennial,0.2,8-11,,LM,SN,M,0,1,3.0,Saxifraga micranthidifolia
19,Mitella diphylla,"Mitrewort, Twoleaf miterwort",Perennial,0.4,3-7,,LMH,SN,M,0,1,2.0,Saxifraga micranthidifolia
20,Parnassia cabulica,,Perennial,0.0,-,,LMH,SN,M,0,2,,Saxifraga micranthidifolia
21,Penthorum sedoides,"Virginian Stonecrop, Ditch stonecrop",Perennial,1.0,0-0,,LMH,SN,WeWa,1,2,,Saxifraga micranthidifolia
22,Pimpinella saxifraga,"Burnet Saxifrage, Solidstem burnet saxifrage",Perennial,1.0,4-8,,LMH,SN,DM,2,2,,Saxifraga micranthidifolia
23,Rodgersia podophylla,,Perennial,1.3,-,,LMH,SN,MWe,1,0,3.0,Saxifraga micranthidifolia
24,Saxifraga cortusifolia,,Perennial,0.4,6-9,,LMH,S,MWe,1,0,,Saxifraga micranthidifolia
25,Saxifraga fortunei,Saxifrage,Perennial,0.4,6-9,M,LMH,S,M,1,0,,Saxifraga micranthidifolia
26,Saxifraga fusca,,Perennial,0.2,-,,LMH,SN,M,1,0,,Saxifraga micranthidifolia
27,Saxifraga japonica,,Perennial,0.3,-,,LMH,SN,MWe,1,0,,Saxifraga micranthidifolia
28,Saxifraga mertensiana,Wood saxifrage,Perennial,0.0,0-0,,LMH,SN,MWe,1,0,,Saxifraga micranthidifolia
