,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Corymbia citriodora,"Lemon-Scented Gum, blue spotted gum, lemon eucalyptus, eucalyptus citriodora.",Tree,45.0,10-12,F,LMH,N,M,2,3,4.0,Eucalyptus gunnii
1,Eucalyptus brassiana,Cape York red gum,Tree,20.0,9-11,F,LMH,N,DM,0,0,4.0,Eucalyptus gunnii
2,Eucalyptus caesia,Gungurru,Tree,10.0,8-11,F,LMH,N,DMWe,2,0,,Eucalyptus gunnii
3,Eucalyptus camaldulensis,"Red River Gum, Murray Red Gum, River Red Eucalyptus",Tree,30.0,8-12,F,LMH,N,DMWe,1,3,4.0,Eucalyptus gunnii
4,Eucalyptus citriodora,"Lemon-Scented Gum, Lemon Scented Eucalyptus",Tree,45.0,9-11,F,LMH,N,DMWe,1,3,2.0,Eucalyptus gunnii
5,Eucalyptus coccifera,Mt. Wellington Peppermint,Tree,15.0,7-10,F,LMH,N,DMWe,0,0,2.0,Eucalyptus gunnii
6,Eucalyptus delegatensis,Alpine ash,Tree,40.0,7-11,F,LMH,N,M,0,3,3.0,Eucalyptus gunnii
7,Eucalyptus dumosa,Water Mallee,Tree,7.0,9-11,F,LMH,N,DMWe,1,0,2.0,Eucalyptus gunnii
8,Eucalyptus globulus,"Tasmanian Blue Gum, Eurabbie, Blue Gum, Blue Eucalyptus",Tree,55.0,9-11,F,LMH,N,DMWe,1,4,3.0,Eucalyptus gunnii
9,Eucalyptus gomphocephala,Tuart. Tuart Gum,Tree,40.0,9-11,F,LMH,N,DM,0,0,4.0,Eucalyptus gunnii
10,Eucalyptus grandis,"Flooded Gum, Gum, Rose Eucalyptus",Tree,50.0,9-11,F,LMH,SN,DM,0,2,4.0,Eucalyptus gunnii
11,Eucalyptus gummifera,Red Bloodwood,Tree,15.0,9-11,F,LMH,N,DMWe,1,3,2.0,Eucalyptus gunnii
12,Eucalyptus johnstonii,"Yellow Gum, Johnston's gum",Tree,60.0,7-10,F,LMH,N,DMWe,0,0,3.0,Eucalyptus gunnii
13,Eucalyptus largiflorens,Black Box,Tree,18.0,9-11,S,LMH,N,DMWe,1,0,3.0,Eucalyptus gunnii
14,Eucalyptus leucoxylon,"Yellow Gum, White ironbark, White Eucalyptus",Tree,15.0,10-11,F,LMH,N,DMWe,1,0,3.0,Eucalyptus gunnii
15,Eucalyptus macrorhyncha,Red Stringybark,Tree,45.0,9-11,F,LMH,N,DMWe,1,3,3.0,Eucalyptus gunnii
16,Eucalyptus melliodora,Yellow Box,Tree,30.0,9-11,F,LMH,N,DMWe,0,0,3.0,Eucalyptus gunnii
17,Eucalyptus microcorys,"Tallow Wood, Australian tallowwood",Tree,45.0,9-11,F,LMH,N,DMWe,0,0,3.0,Eucalyptus gunnii
18,Eucalyptus microtheca,"Coolabah, Coolibah, Flooded Box, Coolibah",Tree,15.0,9-12,F,LMH,N,M,2,0,2.0,Eucalyptus gunnii
19,Eucalyptus obliqua,Messmate,Tree,60.0,8-12,F,LMH,N,DMWe,0,0,4.0,Eucalyptus gunnii
20,Eucalyptus pauciflora,"Cabbage Gum, Snow gum",Tree,12.0,7-10,F,LMH,N,DMWe,0,0,3.0,Eucalyptus gunnii
21,Eucalyptus pauciflora niphophila,Snow Gum,Tree,6.0,6-9,F,LMH,N,DMWe,0,3,3.0,Eucalyptus gunnii
22,Eucalyptus perriniana,Spinning Gum,Tree,6.0,7-10,F,LMH,N,DMWe,0,0,2.0,Eucalyptus gunnii
23,Eucalyptus piperita,Sydney Peppermint,Tree,18.0,9-11,F,LMH,N,DMWe,0,2,3.0,Eucalyptus gunnii
24,Eucalyptus polybractea,Blue Mallee,Tree,6.0,-,F,LMH,N,DMWe,1,3,3.0,Eucalyptus gunnii
25,Eucalyptus punctata,Grey Gum,Tree,30.0,8-11,F,LMH,N,DMWe,1,0,,Eucalyptus gunnii
26,Eucalyptus racemosa,Snappy Gum,Tree,0.0,-,F,LMH,N,DMWe,0,3,,Eucalyptus gunnii
27,Eucalyptus regnans,Mountain Ash,Tree,75.0,8-11,F,LMH,N,DMWe,0,0,3.0,Eucalyptus gunnii
28,Eucalyptus robusta,"Swamp Mahogany, Eucalyptus Gum",Tree,30.0,8-12,F,LMH,SN,DM,0,3,4.0,Eucalyptus gunnii
